Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,dummy_cat
Maruti Suzuki,Alto VXi,-0.5923183915412337,-0.7212702800919405,0.4962228800714236,Petrol,Manual,Pune,White,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,-1.5177594348362926,-2.201066898832195,-0.9837684189103004,-0.3659769349560106,-1.1577201400333714,1
Hyundai,i20 Active 1.4 S,-0.4786488161509195,-0.1265183751222407,0.28379969905553093,Diesel,Manual,Jamshedpur,White,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,-0.6565191920398916,-0.06003878511217088,-0.2743308376964503,-0.3659769349560106,-0.47679679940448844,1
MG,Hector Plus Sharp 1.5 DCT Petrol,0.07109858482769116,1.3603613873020088,-0.7711668459667568,Petrol,Automatic,Faridabad,Red,First,Individual,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,FWD,1.0085452773664838,0.5033896658667828,1.2565607849229106,0.8673234072279927,0.5445882115388361,1
Renault,Kwid RXT [2015-2019],-0.5985189635427978,-0.1265183751222407,0.05116649778045091,Petrol,Manual,Varanasi,Silver,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD,-1.3822576366363255,-1.4197794468080456,-0.8493486666803077,-0.3659769349560106,-1.6343664784735894,1
BMW,3-Series 320d Sport Line [2014-2016],0.12276657364147035,-0.7212702800919405,0.48433052992753606,Diesel,Automatic,Mohali,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,0.788067775210605,1.9758160177584483,-1.215269103306399,-0.3659769349560106,4.838251332933531e-16,1
Land Rover,Discovery HSE,0.4472415433920037,-0.1265183751222407,1.1469541449828573,Diesel,Automatic,Delhi,Blue,First,Individual,2993 cc,245 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,1.2795488737664178,1.1043800135776667,1.831578613906768,2.100623749411996,2.0426195609223785,1
Mahindra,Thar LX 4-STR Hard Top Diesel MT,0.04009779153942364,1.3603613873020088,-0.649104601088145,Diesel,Manual,Pune,Black,First,Individual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD,-0.6794855985144623,0.390703975670992,1.8838529619962097,-1.5992772771400139,0.3403112093501712,1
Honda,City 1.5 V AT,-0.5075828898866358,-1.3160221850616403,-0.2480429393441348,Petrol,Automatic,Pune,Red,Second,Individual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,FWD,0.36548589607850424,-0.548343442627264,-0.7970743185908662,-0.3659769349560106,-0.6810738015931533,1
Hyundai,Elite i20 Sportz 1.2 (O),-0.43524770554734493,1.0629854348171588,0.06757515098484715,Petrol,Manual,Lucknow,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6794855985144623,-0.25536064811820813,-0.6477190383353187,-0.3659769349560106,-0.47679679940448844,1
Toyota,Fortuner 3.0 4x4 MT,-0.20832189867722672,-1.3160221850616403,-0.7232312586565706,Diesel,Manual,Kolkata,Grey,First,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD,0.9740956676546276,0.540951562598713,1.928659546072874,2.100623749411996,1.906434892796602,1
Hyundai,Santa Fe 4 WD (AT),-0.43524770554734493,-1.0186462325767904,0.5098938514978282,Diesel,Automatic,Jaipur,White,First,Individual,2199 cc,195 bhp @ 4000 rpm,436 Nm @ 1800 rpm,AWD,0.8707468385190595,0.9165705299180155,1.2565607849229106,2.100623749411996,1.2255115521677191,1
Mahindra,Scorpio S2,-0.3753128385233611,-0.4238943276070906,0.5540803841438856,Diesel,Manual,Purnea,White,Second,Individual,2523 cc,75 bhp @ 3200 rpm,200 Nm @ 1400 rpm,RWD,0.40223214643781735,0.390703975670992,2.5260806670950635,3.3339240915959993,0.5445882115388361,1
Mercedes-Benz,C-Class C 200 Avantgarde,0.28190397918791027,-0.4238943276070906,0.11676623567092771,Petrol,Automatic,Pune,Black,Second,Individual,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD,0.9304594953529434,0.3155801822071315,-1.118188171140293,-0.3659769349560106,0.9531422159161659,1
Audi,Q5 2.0 TDI quattro Premium,-0.0012365995115997165,-0.7212702800919405,0.41458067571118645,Diesel,Automatic,Ahmedabad,Brown,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.7995509784478904,0.9766695646891038,0.457510035555732,-0.3659769349560106,1.5659732224821605,1
Hyundai,Verna Fluidic 1.6 VTVT SX Opt,-0.546850561385108,-1.3160221850616403,-0.02135591314099859,Petrol,Manual,Mumbai,Grey,First,Corporate,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,0.2047210507565094,-0.5107815458953338,-0.8717519587186399,-0.3659769349560106,-0.6129814675302651,1
Renault,Kwid 1.0 RXT [2016-2019],-0.5819847937784779,-0.1265183751222407,-0.3398337474928509,Petrol,Manual,Hyderabad,Red,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD,-1.3822576366363255,-1.4197794468080456,-0.8493486666803077,-0.3659769349560106,-1.6343664784735894,1
Tata,Harrier XZ,0.019430596013911963,1.0629854348171588,-0.6944420063287723,Diesel,Manual,Ahmedabad,Silver,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,0.7283551183767212,0.9466200473035596,0.8533015282329326,-0.3659769349560106,-0.13633512909004694,1
Mahindra,Thar CRDe 4x4 Non AC,-0.48691569436112414,-0.4238943276070906,0.5366429205897982,Diesel,Manual,Ambala Cantt,Green,Second,Individual,2498 cc,105@3800,247@1800,AWD,-0.8287672405991718,-0.4356577524314733,2.5260806670950635,2.100623749411996,0.5445882115388361,1
Volkswagen,Vento Highline Petrol,-0.5902516719886826,-1.61339813754649,0.44945560281936126,Petrol,Manual,Delhi,White,Second,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Audi,A3 35 TFSI Premium Plus,0.1971684775333124,0.4682335298474591,0.4074313156540106,Petrol,Automatic,Delhi,Blue,First,Individual,1395 cc,148 bhp @ 5000 rpm,250 Nm @ 1500 rpm,FWD,0.40223214643781735,0.21040687135772687,-1.3123500354725046,-0.3659769349560106,-0.13633512909004694,1
Ford,Mustang GT Fastback 5.0L v8,2.6028300367028714,0.17085757736260918,-0.5096048926554458,Petrol,Automatic,Chennai,Black,Third,Individual,4951 cc,396 bhp @ 6500 rpm,515 Nm @ 4250 rpm,RWD,1.155530278803736,2.3439226057313647,-1.4990441357919388,-1.5992772771400139,0.6058713121954354,1
Jaguar,F-Pace Prestige,1.0837911655777634,0.4682335298474591,-0.23853952170715717,Diesel,Automatic,Ahmedabad,Grey,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,1.0338083244885115,2.2763111916138903,0.44257450753017724,-0.3659769349560106,2.0426195609223785,1
Maruti Suzuki,Ritz Vdi BS-IV,-0.6543199781177688,-2.20815004251619,0.44945560281936126,Diesel,Manual,Kanpur,Silver,4 or More,Individual,1248 cc,75@4000,190@2000,FWD,-1.299578573327871,-0.6610291328230548,0.21107382313407877,-0.3659769349560106,-0.6129814675302651,1
Maruti Suzuki,Alto LXi CNG,-0.6398529412499105,-2.20815004251619,0.045813196469346076,CNG,Manual,Kanpur,Gold,Second,Individual,796 cc,39 bhp @ 6200 rpm,54 Nm @ 3000 rpm,FWD,-1.8048395157684263,-2.201066898832195,-0.9837684189103004,-0.3659769349560106,-1.1577201400333714,1
Maruti Suzuki,DZire ZXi Plus AMT,-0.4001134731539751,0.4682335298474591,-0.21316801223596,Petrol,Automatic,Mumbai,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,-0.6565191920398916,-0.2478482687718221,-0.5730413982075451,-0.3659769349560106,-1.0215354719075949,1
Skoda,Rapid Style 1.6 MPI AT,-0.33191172791978657,0.4682335298474591,0.013519013967176212,Petrol,Automatic,Pune,Grey,Second,Individual,1598 cc,104 bhp @ 5200 rpm,153 Nm @ 3750 rpm,FWD,0.30347659859716336,-0.5182939252417198,-0.9389618348336362,-0.3659769349560106,0.20412654122439455,1
Skoda,Superb Elegance 1.8 TSI AT,-0.3753128385233611,-0.7212702800919405,-0.02135591314099859,Petrol,Automatic,Delhi,White,Second,Individual,1798 cc,158 bhp @ 4500 rpm,250 Nm @ 1500 rpm,FWD,1.2795488737664178,0.3681668376318339,-0.8194776106291983,-0.3659769349560106,0.5445882115388361,1
MINI,Cooper D 3 Door,0.660113657304774,0.4682335298474591,-0.649104601088145,Diesel,Automatic,Delhi,Green,First,Individual,1496 cc,114 bhp @ 4000 rpm,270 Nm @ 1750 rpm,FWD,-1.0561346646974217,-0.3079473035429105,-1.3272855634980594,-0.3659769349560106,-0.5448891334673767,1
Toyota,Fortuner 2.8 4x2 AT [2016-2020],0.856452014797135,1.0629854348171588,-0.0736683038032608,Diesel,Automatic,Mumbai,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,1.180793325925764,0.6536372527945037,1.8166430858812133,2.100623749411996,1.906434892796602,1
Mahindra,Xylo D4,-0.5695844764631709,-1.3160221850616403,0.27508096727848724,Diesel,Manual,Patna,White,Third,Individual,2489 cc,95@3600,220@1400,FWD,0.5492171478750698,0.6160753560625735,2.2647089266478555,3.3339240915959993,0.20412654122439455,1
Maruti Suzuki,Vitara Brezza VDi,-0.40424691225907744,0.17085757736260918,0.37609619364731556,Diesel,Manual,Navi Mumbai,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,-0.6565191920398916,0.16533259527941058,0.3604291033896262,-0.3659769349560106,-0.27251979721582353,1
Lexus,LX SUV Petrol,0.16410096469249372,-2.8029019474858896,-0.3526677206686592,Petrol,Automatic,Mumbai,Maroon,Second,Corporate,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Volvo,S60 Kinetic D4,-0.2926444697652249,-1.3160221850616403,0.611815825971469,Diesel,Automatic,Hyderabad,White,First,Individual,1984 cc,165 bhp @ 3500 rpm,400 Nm @ 2750 rpm,FWD,0.8133308223326328,0.7287610462583642,-0.8045420826036436,-0.3659769349560106,1.0552807170104983,1
Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],-0.37944627762846345,0.4682335298474591,0.44945560281936126,Diesel,Manual,Mohali,Grey,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,-0.6565191920398916,0.16533259527941058,0.3604291033896262,-0.3659769349560106,-0.27251979721582353,1
Porsche,Macan S [2019-2020],2.3961580814477546,1.0629854348171588,-0.2829178664523096,Petrol,Automatic,Ahmedabad,Blue,First,Individual,2995 cc,349 bhp @ 5400 rpm,480 Nm @ 1360 rpm,AWD,0.9534259018275141,1.164479048348755,0.24094487918518825,-0.3659769349560106,0.8850498818532775,1
Toyota,Fortuner 2.8 4x2 AT [2016-2020],0.453028358139147,0.765609482332309,0.2663622355014435,Diesel,Automatic,Delhi,White,Second,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,1.180793325925764,0.6536372527945037,1.8166430858812133,2.100623749411996,1.906434892796602,1
Maruti Suzuki,Wagon R VXI,-0.5427171222800057,0.4682335298474591,0.219176459124083,Petrol,Manual,Kolkata,Others,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,-1.5659888884328912,-2.0508193119044735,0.8084949441562683,-0.3659769349560106,-1.1577201400333714,1
Porsche,Macan Base [2019-2020],3.016173947213105,0.765609482332309,-0.47472996554727104,Petrol,Automatic,Hyderabad,Red,First,Corporate,1984 cc,248 bhp @ 5000 rpm,370 Nm @ 1600 rpm,AWD,0.9534259018275141,1.164479048348755,0.24094487918518825,-0.3659769349560106,0.8850498818532775,1
Maruti Suzuki,Baleno Zeta 1.2 AT,-0.4249141077845891,0.17085757736260918,-0.32448877956525396,Petrol,Automatic,Pune,Blue,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.17272447530796162,-0.6850578583992056,-0.3659769349560106,-1.0215354719075949,1
Maruti Suzuki,Eeco 5 STR [2014-2019],-0.571651196015722,-0.4238943276070906,0.1704561859539628,Petrol,Manual,Ranchi,Blue,First,Individual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,RWD,-1.391444199226154,-2.201066898832195,1.5552713454340055,-0.3659769349560106,-0.8172584697189299,1
Maruti Suzuki,Baleno Zeta 1.2 AT,-0.35671236255040056,1.0629854348171588,-0.823479236629019,Petrol,Automatic,Chennai,Maroon,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.17272447530796162,-0.6850578583992056,-0.3659769349560106,-1.0215354719075949,1
Maruti Suzuki,Wagon R VXI,-0.5757846351208243,-0.4238943276070906,-0.1608556215736978,Petrol,Manual,Ranchi,Brown,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,-1.5659888884328912,-2.0508193119044735,0.8084949441562683,-0.3659769349560106,-1.1577201400333714,1
Maruti Suzuki,Ertiga LXI,-0.3753128385233611,0.17085757736260918,-0.7886043095208443,Petrol,Manual,Delhi,Grey,First,Individual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,0.034769642844686255,-0.548343442627264,0.6964784839646079,2.100623749411996,-0.47679679940448844,1
Maruti Suzuki,Wagon R LXI CNG,-0.5757846351208243,-0.4238943276070906,0.23563742471914154,CNG,Manual,Delhi,White,Second,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,-1.5659888884328912,-2.0508193119044735,0.8084949441562683,-0.3659769349560106,-1.1577201400333714,1
Toyota,Glanza G,-0.3484454843401959,1.3603613873020088,-0.7532062585060468,Petrol,Manual,Bangalore,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,-0.6565191920398916,-0.17272447530796162,-0.610380218271432,-0.3659769349560106,-1.0215354719075949,1
Hyundai,i10 Magna 1.2 Kappa2,-0.5427171222800057,-0.4238943276070906,-0.08896095934019545,Petrol,Manual,Patna,White,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,-1.59814185749729,-1.2995813772658689,-0.3116696577603371,-0.3659769349560106,-1.1577201400333714,1
BMW,3-Series 320d Highline Sedan,-0.2079085547667165,-1.3160221850616403,1.2341414627532943,Diesel,Automatic,Ahmedabad,White,First,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Maruti Suzuki,Swift DZire LDI,-0.4889824139136753,0.4682335298474591,-0.1434181580196104,Diesel,Manual,Bhubaneswar,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-0.6565191920398916,-0.548343442627264,-0.2743308376964503,-0.3659769349560106,-0.6810738015931533,1
Mercedes-Benz,S-Class 280 AT,-0.2079085547667165,-4.884533614879839,0.1878936495080502,Petrol,Automatic,Dehradun,Yellow,Second,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],-0.4249141077845891,0.4682335298474591,0.1704561859539628,Diesel,Manual,Lucknow,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,-0.6565191920398916,0.16533259527941058,0.3604291033896262,-0.3659769349560106,-0.27251979721582353,1
Maruti Suzuki,S-Presso VXi,-0.5075828898866358,1.3603613873020088,-0.8070531459610687,Petrol,Manual,Thane,Red,First,Individual,998 cc,67 bhp @ 5500 rpm,90 Nm @ 3500 rpm,FWD,-1.6440746704464315,-1.8630098282448224,-0.20712096158145393,-0.3659769349560106,-1.7024588125364777,1
Maruti Suzuki,Alto 800 Lxi,-0.5943851110937849,0.17085757736260918,-0.03704963033967725,Petrol,Manual,Lucknow,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,-2.034503580514133,-2.0883812086364038,-0.8717519587186399,-0.3659769349560106,-1.1577201400333714,1
Skoda,Rapid Ambition 1.6 TDI CR MT,-0.3112445323942749,0.765609482332309,-0.3734357397615773,Diesel,Manual,Coimbatore,Silver,First,Individual,1598 cc,105 bhp @ 4400 rpm,250 Nm @ 2500 rpm,FWD,0.2414673011158225,-0.5182939252417198,-0.9389618348336362,-0.3659769349560106,0.20412654122439455,1
Toyota,Fortuner 3.0 4x2 AT,0.019430596013911963,-0.7212702800919405,0.8156423374551967,Diesel,Automatic,Jalandhar,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,0.9740956676546276,0.540951562598713,1.928659546072874,2.100623749411996,1.906434892796602,1
Audi,A3 35 TDI Premium Plus + Sunroof,0.2157689535062729,-0.1265183751222407,-0.2393242075670911,Diesel,Automatic,Mumbai,White,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,0.40223214643781735,0.21040687135772687,-1.3123500354725046,-0.3659769349560106,-0.13633512909004694,1
Jeep,Compass Sport 1.4 Petrol,0.019016838759491218,1.3603613873020088,-0.49739866816758466,Petrol,Manual,Karnal,Black,First,Corporate,1368 cc,160 bhp @ 5500 rpm,250 Nm @ 2500 rpm,FWD,0.26213706694293615,0.37567921697821993,0.3604291033896262,-0.3659769349560106,0.5445882115388361,1
Mercedes-Benz,M-Class ML 250 CDI,0.22610255126902876,-0.7212702800919405,0.5366429205897982,Diesel,Automatic,Delhi,White,Second,Individual,2143 cc,203 bhp @ 4200 rpm,500 Nm @ 1600 rpm,AWD,1.2014630917528775,2.8021777458609134,1.525400289382896,-0.3659769349560106,1.2255115521677191,1
Hyundai,Elite i20 Asta 1.2 (O) [2016],-0.4187139491269356,0.17085757736260918,-0.6444313608556496,Petrol,Manual,Nashik,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6794855985144623,-0.25536064811820813,-0.6477190383353187,-0.3659769349560106,-0.47679679940448844,1
Maruti Suzuki,Baleno Zeta 1.2,-0.47203531358275574,0.17085757736260918,0.2402060401703124,Petrol,Manual,Noida,Brown,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.17272447530796162,-0.6850578583992056,-0.3659769349560106,-1.0215354719075949,1
Hyundai,i20 Asta 1.2,-0.580331418136437,-1.61339813754649,-0.4224175748850088,Petrol,Manual,Panvel,Blue,Third,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Jeep,Compass Longitude (O) 2.0 Diesel [2017-2020],-0.05083786877282775,1.0629854348171588,0.04839394107535101,Diesel,Manual,Pune,White,First,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.26213706694293615,0.37567921697821993,0.3604291033896262,-0.3659769349560106,0.5445882115388361,1
Maruti Suzuki,Swift DZire VXI AT,-0.4579816206254078,0.17085757736260918,-0.17654933877237647,Petrol,Automatic,Mumbai,Silver,First,Corporate,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.548343442627264,-0.2743308376964503,-0.3659769349560106,-0.6810738015931533,1
Land Rover,Discovery 3.0 TDV6 HSE,1.1106585197609287,-1.0186462325767904,0.6559151712997561,Diesel,Automatic,Mumbai,Blue,Second,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Hyundai,i20 Asta 1.2,-0.6067854284090919,-2.20815004251619,1.0597668272124203,Petrol,Manual,Coimbatore,Blue,Third,Individual,1197 cc,80@5200,112@4000,FWD,-0.7828344276500304,-0.4356577524314733,-0.6477190383353187,-0.3659769349560106,-0.47679679940448844,1
Hyundai,i20 Magna (O) 1.2,-0.5179164876493917,-0.7212702800919405,-0.5444798197636206,Petrol,Manual,Ahmedabad,Brown,First,Individual,1197 cc,83 bhp @ 6000 rpm,113.796 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.4356577524314733,-0.6477190383353187,-0.3659769349560106,-0.47679679940448844,1
BMW,5-Series 520d Modern Line,0.24635640288403018,-0.7212702800919405,0.06583140462943841,Diesel,Automatic,Mumbai,White,First,Individual,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,RWD,1.4196439532612992,2.4490959165807693,-0.9538973628591909,-0.3659769349560106,4.838251332933531e-16,1
Mercedes-Benz,GLE 250 d,1.1933273018629753,0.4682335298474591,0.724723402484185,Diesel,Automatic,Delhi,Black,First,Individual,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,1.2359127014647335,2.8021777458609134,1.525400289382896,-0.3659769349560106,2.79163523561415,1
Audi,Q3 35 TDI Technology,0.18476816021800538,-0.1265183751222407,0.7180099790158613,Diesel,Automatic,Bangalore,Black,First,Individual,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,0.23917066046836544,0.47334014848123857,0.12146065498075034,-0.3659769349560106,0.8169575477903892,1
Kia,Seltos GTX Plus 1.4 DCT,0.06076498706493532,1.0629854348171588,-0.823479236629019,Petrol,Automatic,Bangalore,Black,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD,0.07840581514637057,0.24045638874327105,0.39776792345351303,-0.3659769349560106,-0.13633512909004694,1
Hyundai,Elantra SX (O) 2.0 AT,-0.21824215252947235,0.17085757736260918,-0.5270423562095332,Petrol,Automatic,Mumbai,White,First,Individual,1999 cc,150 bhp @ 6200 rpm,192 Nm @ 4000 rpm,FWD,0.7788812126207768,0.24045638874327105,-0.9464295988464135,-0.3659769349560106,-0.13633512909004694,1
Maruti Suzuki,Wagon R VXi,-0.6005852697514383,-1.3160221850616403,0.2402060401703124,Petrol,Manual,Kanpur,White,First,Individual,998 cc,68@6200,90@3500,FWD,-1.7037873272803152,-2.0508193119044735,0.8084949441562683,-0.3659769349560106,-1.1577201400333714,1
Hyundai,Accent Executive,-0.5385836831749033,-0.4238943276070906,-0.22584504823978155,Petrol,Manual,Mumbai,White,First,Individual,1495 cc,94 bhp @ 5500 rpm,125 Nm @ 3500 rpm,FWD,-0.07087582693833894,-0.7361529262869152,-1.6558671800602638,-0.3659769349560106,-0.47679679940448844,1
Audi,Q5 35 TDI Premium Plus,0.9494543946619375,0.4682335298474591,0.2053311130621376,Diesel,Automatic,Chennai,White,First,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Hyundai,Creta SX 1.6 CRDi,-0.24924294581773984,0.4682335298474591,0.2045289897386496,Diesel,Manual,Pune,Red,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,-0.02494301398919755,0.09020880181555009,0.5471232037090604,-0.3659769349560106,0.20412654122439455,1
Hyundai,i10 Sportz 1.2 Kappa2,-0.5406504027274546,-0.1265183751222407,-0.4572925019931836,Petrol,Manual,Mumbai,Maroon,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,-1.59814185749729,-1.2995813772658689,-0.3116696577603371,-0.3659769349560106,-1.1577201400333714,1
Maruti Suzuki,S-Presso VXi Plus,-0.5282500854121475,1.3603613873020088,-0.2681308973584435,Petrol,Manual,Panchkula,Silver,First,Individual,998 cc,67 bhp @ 5500 rpm,90 Nm @ 3500 rpm,FWD,-1.6440746704464315,-1.8630098282448224,-0.20712096158145393,-0.3659769349560106,-1.7024588125364777,1
Toyota,Innova 2.4 ZX 7 STR [2016-2020],0.20130191663841474,0.17085757736260918,-0.4224175748850088,Diesel,Manual,Chennai,Maroon,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,1.0429948870783396,0.4658277691348525,1.5179325253701186,2.100623749411996,0.20412654122439455,1
Lexus,ES 300h Exquisite [2020-2021],1.2801295230701244,1.0629854348171588,-0.47472996554727104,Hybrid,Automatic,Mumbai,Blue,First,Individual,2487 cc,176 bhp @ 5700 rpm,221 Nm @ 3600 rpm,FWD,1.5941886424680365,0.7287610462583642,-1.0957848791019609,-0.3659769349560106,-0.13633512909004694,1
Maruti Suzuki,Swift DZire LXI (O),-0.5299034610541884,0.17085757736260918,0.2576435037243998,Petrol,Manual,Faridabad,Grey,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.548343442627264,-0.2743308376964503,-0.3659769349560106,-0.6810738015931533,1
Hyundai,i20 Active 1.2 SX,-0.472448657493266,-0.1265183751222407,-0.5497110588298468,Petrol,Manual,Mumbai,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6565191920398916,-0.06003878511217088,-0.2743308376964503,-0.3659769349560106,-0.47679679940448844,1
Honda,Civic 1.8V MT,-0.3827530289125453,-0.7212702800919405,-0.7849075672473776,Petrol,Manual,Patna,Grey,First,Individual,1197 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,2.088782500738552e-15,-1.7081173033116212e-15,-1.69797295092789e-15,-0.3659769349560106,4.838251332933531e-16,1
Audi,Q3 35 TDI quattro Technology,0.6394464617792623,0.765609482332309,-0.2306054757900474,Diesel,Automatic,Hyderabad,White,Second,Individual,1968 cc,184 bhp @ 3500 rpm,380 Nm @ 1750 rpm,AWD,0.23917066046836544,0.47334014848123857,0.12146065498075034,-0.3659769349560106,0.8169575477903892,1
Mahindra,Scorpio S10,-0.3422453256825424,-0.7212702800919405,0.7982048739011093,Diesel,Manual,Mumbai,Red,Second,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,0.40223214643781735,0.390703975670992,3.0114853279255924,3.3339240915959993,0.5445882115388361,1
Maruti Suzuki,Ciaz Alpha 1.4 MT,-0.3323250718302968,0.4682335298474591,-0.7177035827099248,Petrol,Manual,Bangalore,Grey,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,0.48031792845135773,-0.2854101655037523,-0.7970743185908662,-0.3659769349560106,-0.6129814675302651,1
Renault,Duster 85 PS RxL,-0.5282500854121475,-0.4238943276070906,0.3622682850489242,Diesel,Manual,Kanpur,Black,First,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,0.07840581514637057,0.4057287343637641,0.7711561240923815,-0.3659769349560106,-0.13633512909004694,1
