Max Power,Location,Price,Drivetrain,Year,Seating Capacity,Owner,Fuel Tank Capacity,Transmission,Model,Height,Max Torque,Fuel Type,Color,Kilometer,Engine,Width,Length,Seller Type,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Lamborghini,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Electric,Hybrid,LPG,Petrol,Petrol + CNG,Petrol + LPG,Automatic,Manual,4 or More,First,Fourth,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
282 bhp @ 3600 rpm,Vadodara,7900000,RWD,2017,5.0,First,70.0,Automatic,S-Class S 350D [2018-2020],1494.0,600 Nm @ 1600 rpm,Diesel,White,11850,2925 cc,1899.0,5246.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
289 bhp @ 4000 rpm,Bangalore,7200000,AWD,2016,5.0,Third,77.0,Automatic,Range Rover Sport SDV6 SE,1780.0,600 Nm @ 2000 rpm,Diesel,White,45000,2993 cc,2073.0,4879.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
289 bhp @ 4000 rpm,Delhi,5375000,AWD,2014,5.0,Second,77.0,Automatic,Range Rover Sport SDV6 HSE,1780.0,600 Nm @ 2000 rpm,Diesel,White,80000,2993 cc,2073.0,4879.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
289 bhp @ 4000 rpm,Ludhiana,6000000,AWD,2014,5.0,First,77.0,Automatic,Range Rover Sport SDV6 SE,1780.0,600 Nm @ 2000 rpm,Diesel,White,82000,2993 cc,2073.0,4879.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
289 bhp @ 4000 rpm,Mumbai,5900000,AWD,2014,5.0,First,77.0,Automatic,Range Rover Sport SDV6 S,1780.0,600 Nm @ 2000 rpm,Diesel,Grey,70000,2993 cc,2073.0,4879.0,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
295 bhp @ 6500 rpm,Delhi,9500000,RWD,2018,2.0,First,54.0,Automatic,718 Boxster,1281.0,380 Nm @ 2150 rpm,Petrol,Yellow,20000,1988 cc,1801.0,4379.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Porsche,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
295 bhp @ 6500 rpm,Faridabad,9000000,RWD,2017,2.0,First,54.0,Automatic,718 Cayman [2017-2020],1295.0,380 Nm @ 1950 rpm,Petrol,Red,7000,1988 cc,1801.0,4379.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Porsche,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
295 bhp @ 6500 rpm,Hyderabad,10900000,RWD,2018,2.0,First,54.0,Automatic,718 Boxster,1281.0,380 Nm @ 2150 rpm,Petrol,Grey,6300,1988 cc,1801.0,4379.0,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Porsche,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
296 bhp @ 5500 rpm,Mohali,12500000,AWD,2022,5.0,First,104.0,Automatic,Range Rover Sport SE 2.0 Petrol,1803.0,400 Nm @ 1500 rpm,Petrol,White,22010,1997 cc,2073.0,4879.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
325 bhp @ 7400 rpm,Pune,9300000,AWD,2019,4.0,First,68.0,Automatic,911 Carrera 4,1304.0,390 Nm @ 5600 rpm,Petrol,Blue,9000,3436 cc,1852.0,4491.0,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Porsche,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
326 bhp @ 3600 rpm,Delhi,12900000,AWD,2021,7.0,First,90.0,Automatic,GLS 400d 4MATIC,1823.0,700 Nm @ 1200 rpm,Diesel,White,3000,2925 cc,2157.0,5207.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
326 bhp @ 3600 rpm,Delhi,13000000,AWD,2021,7.0,First,90.0,Automatic,GLS 400d 4MATIC,1823.0,700 Nm @ 1200 rpm,Diesel,Blue,20000,2925 cc,2157.0,5207.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
329 bhp @ 5250 rpm,Delhi,5950000,AWD,2017,5.0,First,100.0,Automatic,GLS 400 4MATIC,1850.0,480 Nm @ 1600 rpm,Petrol,Black,80000,2996 cc,1934.0,5130.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
335 bhp @ 5000 rpm,Hyderabad,9900000,AWD,2021,5.0,First,85.0,Automatic,Q8 Celebration,1705.0,500 Nm @ 1370 rpm,Petrol,Silver,28000,2995 cc,1995.0,4986.0,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
335 bhp @ 5200 rpm,Delhi,9400000,AWD,2022,7.0,First,85.0,Automatic,Q7 Technology 55 TFSI,1703.0,500 Nm @ 1370 rpm,Petrol,Black,4500,2995 cc,1970.0,5064.0,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
335 bhp @ 5300 rpm,Mumbai,14900000,AWD,2021,5.0,UnRegistered Car,75.0,Automatic,Cayenne Base,1696.0,450 Nm @ 1340 rpm,Petrol,Blue,7534,2995 cc,1983.0,4918.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Porsche,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
335 bhp @ 5300 rpm,Mumbai,16200000,AWD,2022,4.0,First,75.0,Automatic,Cayenne Coupe Platinum Edition,1676.0,450 Nm @ 1340 rpm,Petrol,Blue,2766,2995 cc,1983.0,4931.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Porsche,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
335 bhp @ 5500 rpm,Chandigarh,10800000,AWD,2021,5.0,First,83.0,Automatic,X6 xDrive40i M Sport,1696.0,450 Nm @ 1500 rpm,Petrol,Red,20000,2998 cc,2004.0,4935.0,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
335 bhp @ 5500 rpm,Chandigarh,12500000,AWD,2021,6.0,First,83.0,Automatic,X7 xDrive40i M Sport,1805.0,450 Nm @ 1500 rpm,Petrol,White,9500,2998 cc,2000.0,5151.0,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
335 bhp @ 6500 rpm,Mumbai,2550000,RWD,2013,5.0,Second,83.0,Automatic,XJ 3.0 Petrol,1448.0,450 Nm @ 3500 rpm,Petrol,White,65000,2995 cc,2110.0,5247.0,Individual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguar,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
349 bhp @ 5400 rpm,Ahmedabad,7500000,AWD,2020,5.0,First,65.0,Automatic,Macan S [2019-2020],1624.0,480 Nm @ 1360 rpm,Petrol,Blue,38000,2995 cc,1923.0,4696.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Porsche,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
35@5250,Gurgaon,49000,RWD,2010,4.0,First,15.0,Manual,Nano Base,1652.0,48@3000,Petrol,White,60000,624 cc,1495.0,3099.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
362 bhp @ 5250 rpm,Delhi,20000000,RWD,2021,5.0,First,80.0,Automatic,S-Class S 450,1494.0,500 Nm @ 1800 rpm,Petrol,White,6600,2996 cc,1899.0,5246.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
362 bhp @ 5500 rpm,Delhi,7500000,RWD,2021,4.0,First,66.0,Automatic,C-Class C 43 AMG,1434.0,520 Nm @ 2000 rpm,Petrol,Red,13000,2996 cc,1810.0,4702.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
362 bhp @ 5500 rpm,Delhi,13100000,AWD,2021,7.0,First,90.0,Automatic,GLS 450 4MATIC,1823.0,500 Nm @ 1600 rpm,Petrol,White,17000,2999 cc,2157.0,5207.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
362 bhp @ 5500 rpm,Hyderabad,8500000,AWD,2018,5.0,First,93.0,Automatic,GLE 43 4MATIC [2017-2019],1719.0,520 Nm @ 2000 rpm,Petrol,Black,25275,2996 cc,2003.0,4891.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
368 bhp @ 6300 rpm,Mumbai,1650000,RWD,2012,5.0,Third,90.0,Automatic,S-Class 500L,1479.0,505 Nm @ 4400 rpm,Petrol,Silver,44000,5461 cc,2120.0,5226.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
385 bhp @ 5500 rpm,Chennai,7000000,AWD,2020,4.0,First,66.0,Automatic,C-Coupe 43 AMG 4MATIC,1402.0,520 Nm @ 2500 rpm,Petrol,White,19000,2996 cc,1810.0,4693.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
39 bhp @ 6200 rpm,Ambala Cantt,155000,FWD,2011,5.0,Second,35.0,Manual,Alto LXi CNG,1460.0,54 Nm @ 3000 rpm,CNG,White,90342,796 cc,1475.0,3495.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
39 bhp @ 6200 rpm,Kanpur,155000,FWD,2009,5.0,Second,35.0,Manual,Alto LXi CNG,1460.0,54 Nm @ 3000 rpm,CNG,Gold,56852,796 cc,1475.0,3495.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
396 bhp @ 6500 rpm,Chennai,7990000,RWD,2018,4.0,First,60.9,Automatic,Mustang GT Fastback 5.0L v8,1391.0,515 Nm @ 4250 rpm,Petrol,Yellow,23000,4951 cc,2080.0,4784.0,Individual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
396 bhp @ 6500 rpm,Chennai,8000000,RWD,2017,4.0,Third,60.9,Automatic,Mustang GT Fastback 5.0L v8,1391.0,515 Nm @ 4250 rpm,Petrol,Black,25000,4951 cc,2080.0,4784.0,Individual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
444 bhp @ 8250 rpm,Mumbai,3650000,AWD,2012,5.0,Second,64.0,Automatic,RS5 4.2 Coupe,1366.0,430 Nm @ 4000 rpm,Petrol,Blue,25500,4163 cc,1860.0,4649.0,Corporate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
444 bhp @ 8250 rpm,Pune,2900000,AWD,2011,5.0,Third,64.0,Automatic,RS5 4.2 Coupe,1366.0,430 Nm @ 4000 rpm,Petrol,Red,56000,4163 cc,1860.0,4649.0,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
453 bhp @ 5250 rpm,Delhi,11500000,RWD,2016,4.0,First,70.0,Automatic,S-Class Maybach S 500,1498.0,700 Nm @ 1800 rpm,Petrol,Blue,27000,4663 cc,1899.0,5453.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
453 bhp @ 5250 rpm,Mumbai,1875000,RWD,2011,4.0,First,80.0,Automatic,S-Class S 500,1494.0,700 Nm @ 1800 rpm,Petrol,Silver,72000,4663 cc,1899.0,5246.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
46 bhp @ 3500 rpm,Lucknow,299000,FWD,2017,5.0,First,35.0,Manual,Celerio LDi [2015-2017],1560.0,125 Nm @ 2000 rpm,Diesel,Silver,65822,793 cc,1600.0,3600.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
46 bhp @ 6200 rpm,Bhopal,275000,FWD,2011,5.0,Second,28.0,Manual,Wagon R LXi LPG,1700.0,85 Nm @ 3500 rpm,LPG,White,42000,998 cc,1475.0,3595.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
46 bhp @ 6200 rpm,Varanasi,235000,FWD,2012,5.0,Second,28.0,Manual,Wagon R LXi LPG,1700.0,85 Nm @ 3500 rpm,LPG,Green,35000,998 cc,1475.0,3595.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
463 bhp @ 5250 rpm,Gurgaon,18500000,RWD,2021,4.0,First,70.0,Automatic,S-Class Maybach S 560,1498.0,700 Nm @ 2000 rpm,Petrol,Black,21000,3982 cc,1899.0,5462.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
47 bhp @ 6000 rpm,Ahmedabad,390000,FWD,2019,5.0,First,35.0,Manual,Alto 800 Lxi CNG,1475.0,69 Nm @ 3500 rpm,CNG,White,56000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Bangalore,449000,FWD,2019,5.0,First,35.0,Manual,Alto 800 LXi (O),1475.0,69 Nm @ 3500 rpm,Petrol,Grey,3583,796 cc,1515.0,3445.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Bhopal,340000,FWD,2016,5.0,First,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,Grey,52303,796 cc,1490.0,3395.0,Commercial Registration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Deoghar,355000,FWD,2020,5.0,First,35.0,Manual,Alto 800 Vxi (Airbag),1475.0,69 Nm @ 3500 rpm,Petrol,White,40000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Dharwad,319000,FWD,2013,5.0,First,35.0,Manual,Alto 800 Vxi,1475.0,69 Nm @ 3500 rpm,Petrol,Red,47800,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Faridabad,245000,FWD,2015,5.0,Second,35.0,Manual,Alto 800 Lxi CNG,1475.0,69 Nm @ 3500 rpm,CNG,Silver,72000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Faridabad,245000,FWD,2016,5.0,First,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,White,55000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Jamshedpur,285000,FWD,2017,5.0,First,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,White,45600,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Jamshedpur,286000,FWD,2017,5.0,First,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,Silver,40564,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Kanpur,250000,FWD,2015,5.0,Second,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,Maroon,62000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Kanpur,265000,FWD,2017,5.0,First,35.0,Manual,Alto 800 Lxi CNG,1475.0,69 Nm @ 3500 rpm,CNG,White,30000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Kanpur,280000,FWD,2018,5.0,Second,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,Silver,48000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Lucknow,265000,FWD,2017,5.0,First,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,White,52100,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Lucknow,285000,FWD,2016,5.0,First,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,White,17000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Mohali,480000,FWD,2021,5.0,First,35.0,Manual,Alto 800 Lxi CNG,1475.0,69 Nm @ 3500 rpm,CNG,Grey,14000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Mumbai,289000,FWD,2015,5.0,First,35.0,Manual,Alto 800 Lxi CNG,1475.0,69 Nm @ 3500 rpm,CNG,White,78000,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Navi Mumbai,249000,FWD,2014,5.0,Second,35.0,Manual,Alto 800 Lxi CNG,1475.0,69 Nm @ 3500 rpm,CNG + CNG,White,56843,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Patna,285000,FWD,2016,5.0,First,35.0,Manual,Alto 800 Vxi,1475.0,69 Nm @ 3500 rpm,Petrol,White,22346,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47 bhp @ 6000 rpm,Purnea,210000,FWD,2014,5.0,First,35.0,Manual,Alto 800 Lxi,1475.0,69 Nm @ 3500 rpm,Petrol,Red,42505,796 cc,1490.0,3395.0,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
