Location,Length,Model,Max Power,Fuel Tank Capacity,Drivetrain,Seller Type,Engine,Fuel Type,Seating Capacity,Max Torque,Color,Owner,Transmission,Year,Kilometer,Price,Height,Width,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Lamborghini,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Electric,Hybrid,LPG,Petrol,Petrol + CNG,Petrol + LPG,Automatic,Manual,4 or More,First,Fourth,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
Hyderabad,0.648582995951417,A4 2.0 TDI (177bhp) Premium Plus,177 bhp @ 4200 rpm,0.5333333333333333,FWD,Individual,1968 cc,Diesel,0.5,380 Nm @ 1750 rpm,White,First,Automatic,0.7352941176470589,0.033,0.04366112557580613,0.3156626506024096,0.47114093959731546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyderabad,0.6562753036437247,Hector Plus Sharp 1.5 DCT Petrol,141 bhp @ 5000 rpm,0.5,FWD,Individual,1451 cc,Petrol,0.6666666666666666,250 Nm @ 1600 rpm,Black,First,Automatic,0.9411764705882353,0.014292,0.05439043231953306,0.7168674698795181,0.48322147651006714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MG,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Hyderabad,0.6623481781376518,Innova 2.4 VX 7 STR [2016-2020],148 bhp @ 3400 rpm,0.4444444444444444,RWD,Individual,2393 cc,Diesel,0.8333333333333334,343 Nm @ 1400 rpm,Bronze,First,Manual,0.8529411764705882,0.056,0.05868215501702383,0.7590361445783133,0.47651006711409394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Hyderabad,0.6838056680161944,Hexa XTA 4x2 7 STR,154 bhp @ 4000 rpm,0.5,RWD,Individual,2179 cc,Diesel,0.8333333333333334,400 Nm @ 1700 rpm,Blue,First,Automatic,0.8529411764705882,0.0478925,0.0329318188320792,0.7542168674698795,0.574496644295302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyderabad,0.6987854251012146,MU-X 4x2,174 bhp @ 3600 rpm,0.5555555555555556,RWD,Individual,2999 cc,Diesel,0.8333333333333334,380 Nm @ 1800 rpm,White,First,Automatic,0.8823529411764706,0.037796,0.05868215501702383,0.8132530120481928,0.5167785234899329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isuzu,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyderabad,0.7234817813765182,X5 xDrive 30d M Sport,258 bhp @ 4000 rpm,0.4111356628982529,AWD,Corporate,2993 cc,Diesel,0.5,560 Nm @ 1500 rpm,Blue,First,Automatic,0.8529411764705882,0.034345,0.1559612028268147,0.7192771084337349,0.6214765100671141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyderabad,0.725506072874494,GLE 43 4MATIC [2017-2019],362 bhp @ 5500 rpm,0.8666666666666667,AWD,Individual,2996 cc,Petrol,0.5,520 Nm @ 2000 rpm,Black,First,Automatic,0.8823529411764706,0.0126375,0.24179565677663015,0.6674698795180722,0.7087248322147651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyderabad,0.728744939271255,5-Series 520d Sedan,184 bhp @ 4000 rpm,0.4111356628982529,RWD,Individual,1995 cc,Diesel,0.5,380 Nm @ 1750 rpm,White,First,Automatic,0.7352941176470589,0.0975,0.04122914938056136,0.3602409638554217,0.8308724832214766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyderabad,0.728744939271255,5-Series 530d M Sport [2013-2017],258 bhp @ 4000 rpm,0.5555555555555556,RWD,Individual,2993 cc,Diesel,0.5,560 Nm @ 1500 rpm,Blue,First,Automatic,0.8823529411764706,0.0138,0.17026694515178392,0.3602409638554217,0.8308724832214766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyderabad,0.7303643724696356,Endeavour Sport 2.0 4x4 AT,168 bhp @ 3500 rpm,0.7222222222222222,AWD,Individual,1996 cc,Diesel,0.8333333333333334,420 Nm @ 2000 rpm,White,First,Automatic,0.9705882352941176,0.0095,0.11590512431690081,0.8096385542168675,0.5288590604026846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyderabad,0.7425101214574898,A6 35 TDI Matrix,190 bhp @ 3800 rpm,0.6666666666666666,FWD,Individual,1968 cc,Diesel,0.5,400 Nm @ 1750 rpm,Red,First,Automatic,0.8823529411764706,0.0255,0.09587708506194387,0.3493975903614458,0.5355704697986577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyderabad,0.7437246963562752,5-Series 520d Luxury Line [2017-2019],188 bhp @ 4000 rpm,0.5555555555555556,RWD,Individual,1995 cc,Diesel,0.5,400 Nm @ 1750 rpm,Black,First,Automatic,0.8823529411764706,0.02475,0.1273497181768762,0.3783132530120482,0.5275167785234899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyderabad,0.7635627530364373,Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,215 bhp @ 4000 rpm,0.6666666666666666,AWD,Individual,1996 cc,Diesel,0.6666666666666666,480 Nm @ 1500 rpm,Black,First,Automatic,0.9705882352941176,0.00395,0.09873823352693771,0.8457831325301205,0.6053691275167785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MG,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Hyderabad,0.7639676113360324,Q8 Celebration,335 bhp @ 5000 rpm,0.7777777777777778,AWD,Individual,2995 cc,Petrol,0.5,500 Nm @ 1370 rpm,Silver,First,Automatic,0.9705882352941176,0.014,0.281851735286544,0.6506024096385542,0.697986577181208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyderabad,0.8502024291497976,Range Rover 3.0 V6 Diesel Vogue LWB,244 bhp @ 4000 rpm,1.0,AWD,Individual,2993 cc,Diesel,0.3333333333333333,600 Nm @ 2000 rpm,White,Second,Automatic,0.9411764705882353,0.0055,0.7854138651254614,0.8132530120481928,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Hyderabad,0.8769230769230769,A8 3.0 TDI quattro,247 bhp @ 4000 rpm,0.8333333333333334,AWD,Individual,2967 cc,Diesel,0.3333333333333333,580 Nm @ 1750 rpm,Blue,First,Automatic,0.7941176470588235,0.016,0.13879431203685158,0.3686746987951807,0.636241610738255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Indore,0.16842105263157894,Eon 1.0 Kappa Magna + [2014-2016],68 bhp @ 6200 rpm,0.18888888888888888,FWD,Individual,998 cc,Petrol,0.5,94 Nm @ 3500 rpm,White,First,Manual,0.7058823529411765,0.015,0.006466195530886097,0.41566265060240964,0.03355704697986577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Indore,0.3465587044534413,Jazz V Diesel,98 bhp @ 3600 rpm,0.2777777777777778,FWD,Individual,1498 cc,Diesel,0.5,200 Nm @ 1750 rpm,Silver,Second,Manual,0.7941176470588235,0.034122,0.01361906669337072,0.4566265060240964,0.29395973154362415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Indore,0.3643724696356275,Ecosport Titanium 1.5 Ti-VCT,109 bhp @ 6300 rpm,0.4111111111111111,FWD,Individual,1499 cc,Petrol,0.5,140 Nm @ 4400 rpm,Black,First,Manual,0.7352941176470589,0.0235,0.014334353809619182,0.6542168674698795,0.38926174496644295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Indore,0.4784860937769526,i20 Sportz 1.2 BS-IV,89 bhp @ 4000 rpm,0.4111356628982529,FWD,Individual,1197 cc,Petrol,0.5,200 Nm @ 1750 rpm,Red,Second,Manual,0.6764705882352942,0.0424365,0.008612056879631484,0.5141389618624875,0.39327782543607326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Indore,0.6076923076923076,Discovery Sport HSE 7-Seater,148 bhp @ 4000 rpm,0.5555555555555556,AWD,Individual,2179 cc,Diesel,0.8333333333333334,400 Nm @ 1750 rpm,White,First,Automatic,0.8823529411764706,0.02865,0.1261766473062287,0.6734939759036145,0.7973154362416107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Indore,0.6076923076923076,Discovery Sport SE R-Dynamic,177 bhp @ 4000 rpm,0.6111111111111112,AWD,Individual,1999 cc,Diesel,0.8333333333333334,430 Nm @ 1750 rpm,White,First,Automatic,0.9411764705882353,0.0271,0.17012388772853423,0.6734939759036145,0.7973154362416107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Indore,0.6838056680161944,Hexa XT 4x2 6 STR,154 bhp @ 4000 rpm,0.5,RWD,Individual,2179 cc,Diesel,0.6666666666666666,400 Nm @ 1700 rpm,Blue,Second,Manual,0.8529411764705882,0.0443785,0.028640096134588424,0.7542168674698795,0.574496644295302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tata,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Jaipur,0.3186234817813765,Figo Trend 1.5L TDCi [2015-2016],99 bhp @ 3750 rpm,0.2777777777777778,FWD,Individual,1498 cc,Diesel,0.5,215 Nm @ 1750 rpm,Orange,Second,Manual,0.7941176470588235,0.0445,0.01190237761437441,0.43373493975903615,0.2953020134228188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Jaipur,0.3526315789473684,Polo Highline1.2L (D),74 bhp @ 4200 rpm,0.3333333333333333,FWD,Individual,1199 cc,Diesel,0.5,180 Nm @ 2000 rpm,Silver,First,Manual,0.7352941176470589,0.039,0.009041229149380561,0.3469879518072289,0.2778523489932886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.35870445344129553,Elite i20 Magna 1.4 CRDI [2016-2017],89 bhp @ 4000 rpm,0.3333333333333333,FWD,Individual,1396 cc,Diesel,0.5,220 Nm @ 1500 rpm,White,First,Manual,0.8235294117647058,0.0305905,0.017195502274613028,0.40963855421686746,0.3476510067114094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.362753036437247,Glanza V,82 bhp @ 6000 rpm,0.24444444444444444,FWD,Individual,1197 cc,Petrol,0.5,113 Nm @ 4200 rpm,Silver,First,Manual,0.9117647058823529,0.0275,0.019627478469857802,0.41566265060240964,0.3624161073825503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.362753036437247,Venue SX 1.0 Turbo iMT,118 bhp @ 6000 rpm,0.3333333333333333,FWD,Individual,998 cc,Petrol,0.5,172 Nm @ 1500 rpm,White,First,Manual,0.9705882352941176,0.00535,0.032502646562330116,0.5301204819277109,0.3959731543624161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.362753036437247,Vitara Brezza VDi,89 bhp @ 4000 rpm,0.36666666666666664,FWD,Individual,1248 cc,Diesel,0.5,200 Nm @ 1750 rpm,Red,First,Manual,0.8823529411764706,0.016515,0.023203914051100113,0.572289156626506,0.4228187919463087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.362753036437247,Vitara Brezza ZDi,89 bhp @ 4000 rpm,0.36666666666666664,FWD,Individual,1248 cc,Diesel,0.5,200 Nm @ 1750 rpm,Others,First,Manual,0.8529411764705882,0.0474135,0.020914995279105033,0.572289156626506,0.4228187919463087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.362753036437247,Vitara Brezza ZDi,89 bhp @ 4000 rpm,0.36666666666666664,FWD,Individual,1248 cc,Diesel,0.5,200 Nm @ 1750 rpm,White,First,Manual,0.9117647058823529,0.027286,0.026923407055592114,0.572289156626506,0.4228187919463087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.362753036437247,Xcent SX 1.1 CRDi,71 bhp @ 4000 rpm,0.3111111111111111,FWD,Individual,1120 cc,Diesel,0.5,160 Nm @ 1500 rpm,White,First,Manual,0.9117647058823529,0.0195,0.01436296529426912,0.42771084337349397,0.2483221476510067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.3643724696356275,Ecosport Titanium+ 1.5L TDCi,99 bhp @ 3750 rpm,0.4111111111111111,FWD,Individual,1498 cc,Diesel,0.5,205 Nm @ 1750 rpm,White,First,Manual,0.8529411764705882,0.041,0.019913593316357187,0.6542168674698795,0.38926174496644295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.4449392712550607,TT 2.0 TFSI Quattro,208 bhp @ 4300 rpm,0.5,AWD,Individual,1984 cc,Petrol,0.0,350 Nm @ 1600 rpm,White,Second,Automatic,0.7647058823529411,0.019697,0.11304397585190695,0.22650602409638554,0.49261744966442955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Jaipur,0.4784860937769526,Brio S MT,89 bhp @ 4000 rpm,0.4111356628982529,FWD,Individual,1197 cc,Petrol,0.5,200 Nm @ 1750 rpm,Grey,Third,Manual,0.7058823529411765,0.03312,0.007038425223884867,0.5141389618624875,0.39327782543607326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
Jaipur,0.49230769230769234,Seltos HTK 1.5 Diesel [2020-2021],113 bhp @ 4000 rpm,0.3888888888888889,FWD,Individual,1493 cc,Diesel,0.5,250 Nm @ 1500 rpm,Silver,First,Manual,0.9411764705882353,0.0135,0.03579296729707304,0.5783132530120482,0.436241610738255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.494331983805668,Fiesta Titanium Diesel,89 bhp @ 3750 rpm,0.2777777777777778,FWD,Individual,1498 cc,Diesel,0.5,204 Nm @ 2000 rpm,Silver,First,Manual,0.7058823529411765,0.0425,0.008612056879631484,0.38674698795180723,0.38791946308724834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ford,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.5165991902834008,Verna 1.6 CRDI SX (O),126 bhp @ 4000 rpm,0.3111111111111111,FWD,Individual,1582 cc,Diesel,0.5,260 Nm @ 1900 rpm,White,First,Manual,0.8823529411764706,0.0485,0.032216531715830735,0.37349397590361444,0.30201342281879195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.5206477732793522,Q3 35 TDI Premium + Sunroof,174 bhp @ 4200 rpm,0.5444444444444444,AWD,Individual,1968 cc,Diesel,0.5,380 Nm @ 1750 rpm,White,Second,Automatic,0.8235294117647058,0.0695,0.04580698692455151,0.5337349397590362,0.4778523489932886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Jaipur,0.542914979757085,City SV Diesel,99 bhp @ 3600 rpm,0.2777777777777778,FWD,Individual,1498 cc,Diesel,0.5,200 Nm @ 1750 rpm,Silver,First,Manual,0.7647058823529411,0.0425,0.014334353809619182,0.39759036144578314,0.2953020134228188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.542914979757085,City V,117 bhp @ 6600 rpm,0.2777777777777778,FWD,Individual,1497 cc,Petrol,0.5,145 Nm @ 4600 rpm,Others,Second,Manual,0.7647058823529411,0.037787,0.015764928042116107,0.39759036144578314,0.2953020134228188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Jaipur,0.542914979757085,City VX,117 bhp @ 6600 rpm,0.2777777777777778,FWD,Individual,1497 cc,Petrol,0.5,145 Nm @ 4600 rpm,White,First,Manual,0.8235294117647058,0.031544,0.021201110125604418,0.39759036144578314,0.2953020134228188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honda,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.5449392712550607,XL6 Alpha AT Petrol,103 bhp @ 6000 rpm,0.3333333333333333,FWD,Individual,1462 cc,Petrol,0.6666666666666666,138 Nm @ 4400 rpm,Blue,First,Automatic,0.9411764705882353,0.023624,0.03264570398557981,0.6445783132530121,0.40268456375838924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Jaipur,0.6016194331983805,XUV500 W8 1.99 [2016-2017],138 bhp @ 3750 rpm,0.6111111111111112,FWD,Individual,1997 cc,Diesel,0.8333333333333334,320 Nm @ 1600 rpm,Silver,Second,Manual,0.7941176470588235,0.078831,0.018339961660610568,0.7469879518072289,0.5570469798657718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Jaipur,0.6210526315789474,3-Series 320d Luxury Line,188 bhp @ 4000 rpm,0.4666666666666667,RWD,Individual,1995 cc,Diesel,0.5,400 Nm @ 1750 rpm,Brown,First,Automatic,0.8823529411764706,0.0340945,0.0779949071557323,0.3180722891566265,0.45100671140939597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Jaipur,0.6319838056680162,Santa Fe 4 WD (AT),195 bhp @ 4000 rpm,0.6111111111111112,AWD,Individual,2199 cc,Diesel,0.8333333333333334,436 Nm @ 1800 rpm,White,First,Automatic,0.7352941176470589,0.041733,0.017195502274613028,0.7168674698795181,0.5570469798657718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Jaipur,0.6461538461538462,XUV700 AX 7 Diesel AT AWD Luxury Pack 7 STR,182 bhp @ 3500 rpm,0.5,AWD,Individual,2184 cc,Diesel,0.8333333333333334,450 Nm @ 1750 rpm,Black,First,Automatic,1.0,0.0155,0.07727962003948385,0.7108433734939759,0.5570469798657718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Jaipur,0.6502024291497975,Fortuner 3.0 4x4 AT,169 bhp @ 3600 rpm,0.7222222222222222,AWD,Individual,2982 cc,Diesel,0.8333333333333334,343 Nm @ 1400 rpm,Black,Second,Automatic,0.7941176470588235,0.036,0.04866813538954536,0.8253012048192772,0.4899328859060403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Jaipur,0.6502024291497975,Fortuner 3.0 4x4 MT,169 bhp @ 3600 rpm,0.7222222222222222,AWD,Individual,2982 cc,Diesel,0.8333333333333334,343 Nm @ 1400 rpm,White,First,Manual,0.7647058823529411,0.1055,0.04652227404079998,0.8253012048192772,0.4899328859060403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Jaipur,0.6623481781376518,Innova 2.4 G 7 STR [2016-2017],148 bhp @ 3400 rpm,0.4444444444444444,RWD,Individual,2393 cc,Diesel,0.8333333333333334,343 Nm @ 1400 rpm,Grey,Second,Manual,0.9411764705882353,0.0122745,0.06297387771451461,0.7590361445783133,0.47651006711409394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Jaipur,0.6866396761133603,Fortuner 2.8 4x4 AT [2016-2020],174 bhp @ 3400 rpm,0.7222222222222222,AWD,Individual,2755 cc,Diesel,0.8333333333333334,450 Nm @ 1600 rpm,White,Second,Automatic,0.8529411764705882,0.1095,0.07727962003948385,0.8072289156626506,0.5100671140939598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
