Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,dummy_cat
BMW,5-Series 520d Sport Line,0.08414637635546908,0.8529411764705882,0.022,Diesel,Automatic,Mumbai,White,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,0.7437246963562752,0.5275167785234899,0.340153452685422,0.5,0.4666666666666667,1
Renault,Duster 85 PS RxL Diesel,0.00660925295413579,0.7352941176470589,0.0495,Diesel,Manual,Faridabad,White,Second,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,0.49230769230769234,0.4657718120805369,0.6163682864450127,0.5,0.3888888888888889,1
Mercedes-Benz,S-Class 350,0.04151526422706074,0.6176470588235294,0.0375,Petrol,Automatic,Chennai,Red,Second,Individual,3498 cc,272@6000,350@2400,RWD,0.8004048582995952,0.5315436241610738,0.33248081841432225,0.5,0.8333333333333334,1
BMW,6-Series GT 630d Luxury Line [2018-2019],0.1445166089668393,0.9117647058823529,0.0395,Diesel,Automatic,Pune,Blue,First,Individual,2993 cc,265 bhp @ 4000 rpm,620 Nm @ 2000 rpm,RWD,0.8064777327935223,0.5731543624161074,0.4156010230179028,0.5,0.5888888888888889,1
Toyota,Fortuner 3.0 MT,0.022202512088352264,0.6470588235294118,0.057,Diesel,Manual,Lucknow,Black,Second,Individual,2982 cc,171@3600,343@1400,AWD,0.6461538461538462,0.4899328859060403,0.8145780051150895,0.8333333333333334,0.7222222222222222,1
Maruti Suzuki,Wagon R LXI CNG (O),0.007467597493633945,0.7647058823529411,0.041,CNG,Manual,Lucknow,White,First,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,0.20242914979757085,0.026845637583892617,0.6227621483375959,0.5,0.2222222222222222,1
Honda,Jazz V AT Petrol,0.015621870618866412,0.8235294117647058,0.04,Petrol,Automatic,Delhi,Grey,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,0.3465587044534413,0.29395973154362415,0.42327365728900257,0.5,0.2777777777777778,1
Jeep,Compass Limited 2.0 Diesel [2017-2020],0.03407627821807674,0.8529411764705882,0.0285,Diesel,Manual,Mumbai,White,First,Individual,1956 cc,171 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,0.5246963562753036,0.4604026845637584,0.5460358056265985,0.5,0.5,1
Maruti Suzuki,Eeco 5 STR WITH A/C+HTR [2019-2020],0.007982604217332837,0.8823529411764706,0.0134035,Petrol,Manual,Mumbai,Black,Second,Individual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,RWD,0.23319838056680162,0.0,0.7506393861892583,0.5,0.2777777777777778,1
Hyundai,Elite i20 Sportz 1.2,0.016480215158364567,0.8823529411764706,0.0115,Petrol,Manual,Delhi,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,0.35870445344129553,0.3476510067114094,0.3734015345268542,0.5,0.2777777777777778,1
Maruti Suzuki,Swift VDi,0.010328717347143144,0.7941176470588235,0.056,Diesel,Manual,Gurgaon,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,0.30404858299595144,0.2953020134228188,0.4053708439897698,0.5,0.3,1
Maruti Suzuki,Swift DZire ZXI,0.01419129638636949,0.7941176470588235,0.035,Petrol,Manual,Mohali,Silver,First,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,0.362753036437247,0.2953020134228188,0.4373401534526854,0.5,0.3,1
Volkswagen,Polo Trendline 1.0L (P),0.018597465022460017,0.9117647058823529,0.0269645,Petrol,Manual,Bangalore,Red,First,Individual,999 cc,75 bhp @ 6200 rpm,95 Nm @ 3000 rpm,FWD,0.35303643724696354,0.2778523489932886,0.3273657289002558,0.5,0.3333333333333333,1
Maruti Suzuki,Celerio LXi,0.009756516265629024,0.7647058823529411,0.02479,Petrol,Manual,Coimbatore,White,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,0.20283400809716598,0.16778523489932887,0.4437340153452685,0.5,0.2222222222222222,1
Toyota,Corolla Altis GL,0.018053846814111183,0.7647058823529411,0.0425,Diesel,Manual,Kanpur,White,Second,Individual,1364 cc,87 bhp @ 3800 rpm,205 Nm @ 1800 rpm,FWD,0.6157894736842106,0.40268456375838924,0.3350383631713555,0.5,0.3888888888888889,1
Maruti Suzuki,Ciaz ZDi SHVS,0.016480215158364567,0.7941176470588235,0.0305,Diesel,Manual,Allahabad,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.5631578947368421,0.3422818791946309,0.34782608695652173,0.5,0.3111111111111111,1
Maruti Suzuki,Wagon R LXi LPG,0.005321736144888558,0.7058823529411765,0.0175,LPG,Manual,Varanasi,Green,Second,Individual,998 cc,46 bhp @ 6200 rpm,85 Nm @ 3500 rpm,FWD,0.20080971659919028,0.0,0.6227621483375959,0.5,0.14444444444444443,1
Mahindra,Scorpio S2,0.025807559154244514,0.8235294117647058,0.021,Diesel,Manual,Patna,White,First,Individual,2523 cc,75 bhp @ 3200 rpm,200 Nm @ 1400 rpm,RWD,0.5493927125506073,0.46308724832214765,0.9168797953964194,1.0,0.5,1
Honda,City 1.5 V AT,0.014334353809619182,0.6764705882352942,0.0345,Petrol,Automatic,Bangalore,Black,Second,Individual,1497 cc,118@6600,146@4600,FWD,0.5348178137651822,0.2953020134228188,0.3414322250639386,0.5,0.3,1
Jeep,Compass Limited 1.4 Petrol AT [2017-2020],0.03722354152956997,0.8529411764705882,0.035,Petrol,Automatic,Chennai,Blue,First,Individual,1368 cc,160 bhp @ 5500 rpm,250 Nm @ 2500 rpm,FWD,0.5246963562753036,0.4604026845637584,0.5460358056265985,0.5,0.5,1
Hyundai,i10 Magna 1.2 Kappa2,0.007896769763383021,0.7352941176470589,0.00789,Petrol,Manual,Thane,Red,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,0.19676113360323888,0.1610738255033557,0.4309462915601023,0.5,0.2222222222222222,1
Audi,Q7 35 TDI Premium + Sunroof,0.07298789734199308,0.7941176470588235,0.023,Diesel,Automatic,Delhi,Black,First,Individual,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD,0.805668016194332,0.6818791946308724,0.670076726342711,0.8333333333333334,0.9444444444444444,1
Maruti Suzuki,Ciaz ZXI+,0.016909387428113643,0.8235294117647058,0.0254,Petrol,Manual,Lucknow,White,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,0.5631578947368421,0.3422818791946309,0.34782608695652173,0.5,0.3111111111111111,1
Toyota,Corolla Altis 1.8 VL AT,0.011473205344625332,0.6764705882352942,0.0475,Petrol,Automatic,Mumbai,White,First,Individual,1794 cc,132@6000,170@4200,FWD,0.5834008097165992,0.3825503355704698,0.3414322250639386,0.5,0.4444444444444444,1
BMW,5-Series 520d Sedan,0.020056650739606878,0.6470588235294118,0.056,Diesel,Automatic,Pune,Blue,Second,Individual,1995 cc,177@4000,350@1750,RWD,0.7052631578947368,0.49798657718120803,0.32608695652173914,0.5,0.6111111111111112,1
Audi,A6 Technology 45 TFSI,0.15023890589682698,0.9411764705882353,0.018,Petrol,Automatic,Chennai,Grey,First,Individual,1984 cc,241 bhp @ 5000 rpm,370 Nm @ 1600 rpm,FWD,0.7449392712550608,0.5516778523489932,0.31202046035805625,0.5,0.6444444444444445,1
Volvo,XC60 Inscription [2017-2020],0.16454464822179624,0.9117647058823529,0.00175,Diesel,Automatic,Ludhiana,White,First,Individual,1969 cc,235 bhp @ 4250 rpm,480 Nm @ 1750 rpm,AWD,0.6433198380566801,0.5731543624161074,0.5690537084398977,0.5,0.6222222222222222,1
Maruti Suzuki,Vitara Brezza ZDi,0.021515836456753742,0.8823529411764706,0.015,Diesel,Manual,Patna,Silver,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.362753036437247,0.4228187919463087,0.5460358056265985,0.5,0.36666666666666664,1
Mahindra,Scorpio S6 Plus 1.99 [2016-2017],0.029784555520585964,0.8529411764705882,0.0095,Diesel,Manual,Delhi,White,First,Individual,1997 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,0.5493927125506073,0.46308724832214765,1.0,1.0,0.5,1
Maruti Suzuki,Alto VXi,0.005607850991387943,0.7647058823529411,0.01555,Petrol,Manual,Jamshedpur,Maroon,Second,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,0.21093117408906883,0.0,0.31585677749360613,0.5,0.2222222222222222,1
Honda,Amaze 1.2 S i-VTEC,0.012188492460873794,0.7647058823529411,0.0325,Petrol,Manual,Coimbatore,Silver,Second,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD,0.36072874493927126,0.2751677852348993,0.3734015345268542,0.5,0.2222222222222222,1
Toyota,Fortuner 2.8 4x4 AT [2016-2020],0.07871019427198077,0.8529411764705882,0.0245,Diesel,Automatic,Delhi,White,Second,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,AWD,0.6866396761133603,0.5100671140939598,0.7953964194373402,0.8333333333333334,0.7222222222222222,1
Audi,A3 35 TDI Premium,0.08300191696947154,0.9411764705882353,0.0055,Diesel,Automatic,Pune,White,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,0.5493927125506073,0.43087248322147653,0.2595907928388747,0.5,0.3888888888888889,1
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.01419129638636949,0.9117647058823529,0.014,Petrol,Manual,Kharar,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,0.26963562753036435,0.2483221476510067,0.39258312020460356,0.5,0.3111111111111111,1
Ford,Endeavour Titanium 2.0 4x2 AT,0.11232868873565849,0.9705882352941176,0.0047,Diesel,Automatic,Delhi,Black,First,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,RWD,0.7303643724696356,0.5288590604026846,0.7979539641943734,0.8333333333333334,0.7222222222222222,1
Mercedes-Benz,GLC 220 d Progressive,0.11876627278189465,0.8529411764705882,0.0385,Diesel,Automatic,Pune,White,First,Individual,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,AWD,0.6303643724696356,0.5570469798657718,0.5447570332480819,0.5,0.5666666666666667,1
Hyundai,Xcent SX CRDi,0.011044004463391606,0.8529411764705882,0.0135,Diesel,Manual,Kolkata,White,Second,Individual,1186 cc,74 bhp @ 4000 rpm,190 Nm @ 1750 rpm,FWD,0.362753036437247,0.2483221476510067,0.39258312020460356,0.5,0.3111111111111111,1
Renault,Kwid RXT [2015-2019],0.007610654916883637,0.8529411764705882,0.0077535,Petrol,Manual,Pune,Bronze,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD,0.23481781376518218,0.1395973154362416,0.3388746803069054,0.5,0.14444444444444443,1
Ssangyong,Rexton RX6,0.02434837343709765,0.8235294117647058,0.035,Diesel,Manual,Mirzapur,Black,Second,Individual,2696 cc,162 bhp @ 4000 rpm,340 Nm @ 3250 rpm,AWD,0.6704453441295547,0.5704697986577181,0.731457800511509,0.8333333333333334,0.7,1
Honda,City VX,0.014334353809619182,0.7941176470588235,0.022,Petrol,Manual,Kolkata,Grey,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.542914979757085,0.2953020134228188,0.36061381074168797,0.5,0.2777777777777778,1
BMW,X3 xDrive-20d xLine,0.12448856971188235,0.8823529411764706,0.035,Diesel,Automatic,Mumbai,White,First,Individual,1995 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,0.6307692307692307,0.5449664429530201,0.5946291560102301,0.5,0.5777777777777777,1
Toyota,Fortuner 3.0 4x2 AT,0.04437641269205459,0.7941176470588235,0.0725,Diesel,Automatic,Mohali,Gold,Second,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,0.6502024291497975,0.4899328859060403,0.8145780051150895,0.8333333333333334,0.7222222222222222,1
Datsun,Redigo T(O) 1.0 [2017-2019],0.004263111212840834,0.8529411764705882,0.012,Petrol,Manual,Faridabad,Red,First,Individual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,FWD,0.13360323886639677,0.11409395973154363,0.4194373401534527,0.5,0.14444444444444443,1
Hyundai,i10 Magna 1.1 LPG,0.005035621298389173,0.7647058823529411,0.0238605,LPG,Manual,Patna,Red,First,Individual,1086 cc,68 bhp @ 5500 rpm,99.08 Nm @ 4500 rpm,FWD,0.19676113360323888,0.1610738255033557,0.4309462915601023,0.5,0.2222222222222222,1
Renault,Kwid RXT [2015-2019],0.007610654916883637,0.8529411764705882,0.0077535,Petrol,Manual,Thane,Bronze,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD,0.23481781376518218,0.1395973154362416,0.3388746803069054,0.5,0.14444444444444443,1
Honda,City V,0.02077193785585534,0.8823529411764706,0.0195,Petrol,Manual,Noida,Maroon,Second,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.542914979757085,0.2953020134228188,0.36061381074168797,0.5,0.2777777777777778,1
Maruti Suzuki,DZire VXi AMT,0.016480215158364567,0.8529411764705882,0.029,Petrol,Automatic,Chennai,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,0.362753036437247,0.348993288590604,0.38618925831202044,0.5,0.24444444444444444,1
Hyundai,Creta SX Plus 1.6 CRDI Dual Tone,0.02077193785585534,0.7941176470588235,0.041,Diesel,Manual,Raipur,Red,Second,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,0.47408906882591095,0.40939597315436244,0.5332480818414322,0.5,0.5,1
Toyota,Innova 2.4 G 7 STR [2016-2017],0.04291722697490773,0.8823529411764706,0.0476575,Diesel,Manual,Karnal,Brown,Second,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,0.6623481781376518,0.47651006711409394,0.7442455242966752,0.8333333333333334,0.4444444444444444,1
BMW,3-Series 320d Prestige,0.04663671997939973,0.8235294117647058,0.023,Diesel,Automatic,Delhi,Blue,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,0.6210526315789474,0.45100671140939597,0.27621483375959077,0.5,0.4666666666666667,1
Maruti Suzuki,Swift ZXi AMT [2018-2019],0.019341363623358417,0.9117647058823529,0.005937,Petrol,Automatic,Mumbai,White,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,0.3,0.348993288590604,0.4053708439897698,0.5,0.24444444444444444,1
Hyundai,Verna Fluidic 1.6 CRDi SX,0.014048238963119797,0.7647058823529411,0.043,Diesel,Manual,Lucknow,Silver,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,0.5145748987854251,0.30201342281879195,0.3350383631713555,0.5,0.3111111111111111,1
Volkswagen,Polo Highline1.2L (D),0.008612056879631484,0.7647058823529411,0.0555,Diesel,Manual,Ambala Cantt,Blue,Second,Individual,1199 cc,74 bhp @ 4200 rpm,180 Nm @ 2000 rpm,FWD,0.3526315789473684,0.2778523489932886,0.3069053708439898,0.5,0.3333333333333333,1
Volvo,V40 D3 R-Design,0.046951417699064406,0.7941176470588235,0.025,Diesel,Automatic,Coimbatore,White,Second,Individual,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,FWD,0.5145748987854251,0.4134228187919463,0.3132992327365729,0.5,0.5,1
Nissan,Magnite XL,0.016480215158364567,0.9705882352941176,0.014,Petrol,Manual,Zirakpur,White,First,Corporate,999 cc,71 bhp @ 6250 rpm,96 Nm @ 3500 rpm,FWD,0.3623481781376518,0.37986577181208053,0.45907928388746805,0.5,0.2777777777777778,1
Maruti Suzuki,Celerio ZXi [2019-2020],0.012188492460873794,0.9117647058823529,0.0125,Petrol,Manual,Muzaffurpur,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,0.24129554655870444,0.16778523489932887,0.4437340153452685,0.5,0.2222222222222222,1
Kia,Seltos HTK Plus 1.5 Diesel,0.04580698692455151,0.9705882352941176,0.006,Diesel,Manual,Raipur,White,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,0.49230769230769234,0.436241610738255,0.5421994884910486,0.5,0.3888888888888889,1
Hyundai,Santro Era,0.010328717347143144,0.9117647058823529,0.016,Petrol,Manual,Zirakpur,Silver,First,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD,0.2068825910931174,0.22818791946308725,0.4437340153452685,0.5,0.2222222222222222,1
Land Rover,Range Rover Sport SDV6 S,0.16740579668679006,0.7647058823529411,0.035,Diesel,Automatic,Mumbai,Grey,First,Corporate,2993 cc,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,0.7206477732793523,0.8026845637583893,0.7250639386189258,0.5,0.6888888888888889,1
Toyota,Innova 2.4 VX 7 STR [2016-2020],0.05868215501702383,0.8529411764705882,0.056,Diesel,Manual,Hyderabad,Bronze,First,Individual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,0.6623481781376518,0.47651006711409394,0.7442455242966752,0.8333333333333334,0.4444444444444444,1
BMW,5-Series 520d Luxury Line [2017-2019],0.07727962003948385,0.8529411764705882,0.0259,Diesel,Automatic,Navi Mumbai,Black,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,0.7437246963562752,0.5275167785234899,0.340153452685422,0.5,0.5555555555555556,1
Maruti Suzuki,Ignis Zeta 1.2 AMT,0.01419129638636949,0.8529411764705882,0.011,Petrol,Automatic,Delhi,Blue,First,Individual,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,0.24331983805668017,0.28859060402684567,0.4884910485933504,0.5,0.18888888888888888,1
Tata,Safari 2.2 VX 4x2,0.019770535893107493,0.7941176470588235,0.0775,Diesel,Manual,Hyderabad,Black,First,Individual,2179 cc,138 bhp @ 4000 rpm,320 Nm @ 1700 rpm,RWD,0.6299595141700405,0.6577181208053692,0.9066496163682864,0.8333333333333334,0.4444444444444444,1
Mercedes-Benz,E-Class E 200,0.06726560041200538,0.8235294117647058,0.03,Petrol,Automatic,Nashik,Black,Second,Individual,1991 cc,184 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD,0.7206477732793523,0.508724832214765,0.3337595907928389,0.5,0.7222222222222222,1
BMW,5-Series 520d Luxury Line [2017-2019],0.1273497181768762,0.8823529411764706,0.0115,Diesel,Automatic,Pune,Grey,First,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,0.7437246963562752,0.5275167785234899,0.340153452685422,0.5,0.5555555555555556,1
Maruti Suzuki,Swift VXi,0.01190237761437441,0.7647058823529411,0.0375,Petrol,Manual,Mohali,White,First,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,0.30404858299595144,0.2953020134228188,0.4053708439897698,0.5,0.3,1
Fiat,Punto Active 1.3,0.009327343995879946,0.7647058823529411,0.0355,Diesel,Manual,Hyderabad,Maroon,First,Individual,1248 cc,75 bhp @ 4000 rpm,197 Nm @ 1750 rpm,FWD,0.3595141700404858,0.28456375838926173,0.36061381074168797,0.5,0.3333333333333333,1
Audi,Q3 30 TDI Premium FWD,0.08157134273697463,0.8529411764705882,0.032,Diesel,Automatic,Chennai,White,First,Individual,1968 cc,150 bhp @ 3500 rpm,340 Nm @ 1750 rpm,FWD,0.5206477732793522,0.4778523489932886,0.5051150895140665,0.5,0.5444444444444444,1
Honda,WR-V VX MT Petrol,0.02134416754885411,0.8823529411764706,0.022663,Petrol,Manual,Mumbai,White,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,0.3643724696356275,0.3476510067114094,0.4961636828644501,0.5,0.2777777777777778,1
Mercedes-Benz,C-Class C 300d AMG line,0.14880833166433005,0.9411764705882353,0.0140395,Diesel,Automatic,Mumbai,Blue,First,Individual,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD,0.6425101214574899,0.44966442953020136,0.2928388746803069,0.5,0.5666666666666667,1
Audi,A3 35 TDI Premium,0.08157134273697463,0.9117647058823529,0.0077645,Diesel,Automatic,Mumbai,White,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,0.5493927125506073,0.43087248322147653,0.2595907928388747,0.5,0.3888888888888889,1
Mercedes-Benz,GLA 200 Sport,0.06297387771451461,0.7941176470588235,0.0216,Petrol,Automatic,Pune,Silver,First,Corporate,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,FWD,0.5364372469635628,0.44161073825503355,0.3593350383631714,0.5,0.3888888888888889,1
Honda,City VX CVT Petrol [2017-2019],0.028640096134588424,0.8529411764705882,0.014693,Petrol,Automatic,Bangalore,Silver,Second,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.542914979757085,0.2953020134228188,0.36061381074168797,0.5,0.2777777777777778,1
Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],0.020485823009355957,0.9705882352941176,0.0090525,Petrol,Manual,Bangalore,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,0.26963562753036435,0.2483221476510067,0.39258312020460356,0.5,0.3111111111111111,1
Maruti Suzuki,S-Cross Sigma 1.3,0.017910789390861492,0.8529411764705882,0.062686,Diesel,Manual,Coimbatore,Brown,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.4862348178137652,0.38926174496644295,0.4820971867007673,0.5,0.36666666666666664,1
Audi,A6 35 TDI Matrix,0.06726560041200538,0.7941176470588235,0.05,Diesel,Automatic,Jaipur,Blue,First,Individual,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD,0.7425101214574898,0.5355704697986577,0.309462915601023,0.5,0.6666666666666666,1
Maruti Suzuki,Eeco 7 STR [2019-2020],0.013189865812136992,0.9117647058823529,0.02,Petrol,Manual,Thane,Silver,First,Individual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,RWD,0.23319838056680162,0.0,0.7506393861892583,0.8333333333333334,0.2777777777777778,1
Mahindra,XUV700 AX 7 Diesel AT AWD Luxury Pack 7 STR,0.07727962003948385,1.0,0.0155,Diesel,Automatic,Jaipur,Black,First,Individual,2184 cc,182 bhp @ 3500 rpm,450 Nm @ 1750 rpm,AWD,0.6461538461538462,0.5570469798657718,0.6930946291560103,0.8333333333333334,0.5,1
Audi,A7 Sportback 3.0 TDI quattro,0.07298789734199308,0.7058823529411765,0.021,Diesel,Automatic,Lucknow,White,First,Individual,2967 cc,241 bhp @ 4000 rpm,500 Nm @ 1400 rpm,AWD,0.757085020242915,0.8912751677852349,0.2647058823529412,0.5,0.5555555555555556,1
Honda,City 1.5 V AT,0.012760722153872564,0.7058823529411765,0.0325005,Petrol,Automatic,Pune,Red,First,Individual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,FWD,0.542914979757085,0.2953020134228188,0.34782608695652173,0.5,0.3,1
Audi,Q7 35 TDI Premium + Sunroof,0.06726560041200538,0.7647058823529411,0.0212665,Diesel,Automatic,Mumbai,Blue,First,Individual,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,AWD,0.805668016194332,0.6818791946308724,0.670076726342711,0.8333333333333334,0.9444444444444444,1
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],0.012760722153872564,0.8823529411764706,0.0225,Petrol,Manual,Mumbai,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,0.26963562753036435,0.2483221476510067,0.39258312020460356,0.5,0.3111111111111111,1
Land Rover,Discovery Sport HSE 7-Seater,0.11876627278189465,0.8823529411764706,0.018,Diesel,Automatic,Raipur,White,Second,Individual,2179 cc,148 bhp @ 4000 rpm,400 Nm @ 1750 rpm,AWD,0.6076923076923076,0.7973154362416107,0.6534526854219949,0.8333333333333334,0.5555555555555556,1
Toyota,Fortuner 2.8 4x2 AT [2016-2020],0.07155732310949615,0.8529411764705882,0.022,Diesel,Automatic,Delhi,Black,Second,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,0.6866396761133603,0.5100671140939598,0.7953964194373402,0.8333333333333334,0.7222222222222222,1
Maruti Suzuki,Swift DZire LDI,0.012331549884123487,0.8235294117647058,0.0425,Diesel,Manual,Lucknow,White,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,0.362753036437247,0.2953020134228188,0.4373401534526854,0.5,0.3,1
Hyundai,Creta 1.6 SX (O),0.04866813538954536,0.9705882352941176,0.0085,Diesel,Manual,Kanpur,Black,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,0.47408906882591095,0.40939597315436244,0.5332480818414322,0.5,0.5,1
Maruti Suzuki,Ertiga ZDI + SHVS,0.022917799204600728,0.9117647058823529,0.036,Diesel,Manual,Lucknow,Silver,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.4846153846153846,0.2953020134228188,0.6035805626598465,0.8333333333333334,0.3333333333333333,1
Hyundai,Santro Sportz AMT [2018-2020],0.011044004463391606,0.9117647058823529,0.0172,Petrol,Automatic,Ranchi,Silver,First,Individual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,FWD,0.2068825910931174,0.22818791946308725,0.4437340153452685,0.5,0.2222222222222222,1
Hyundai,Venue SX (O) 1.0 Turbo iMT,0.029212325827587194,0.9705882352941176,0.0044,Petrol,Manual,Delhi,White,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD,0.362753036437247,0.3959731543624161,0.5012787723785166,0.5,0.3333333333333333,1
Honda,City ZX CVT Petrol,0.0423736087665589,1.0,0.001,Petrol,Automatic,Delhi,Grey,First,Individual,1498 cc,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,FWD,0.5870445344129555,0.36644295302013424,0.35294117647058826,0.5,0.2777777777777778,1
Hyundai,Creta SX 1.5 Diesel [2020-2022],0.04431918972275471,0.9411764705882353,0.00985,Diesel,Manual,Mumbai,Maroon,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,0.4862348178137652,0.4228187919463087,0.5396419437340153,0.5,0.3888888888888889,1
Hyundai,Verna 1.6 VTVT SX,0.017052444851363337,0.8235294117647058,0.0225,Petrol,Manual,Delhi,White,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,0.5165991902834008,0.30201342281879195,0.3350383631713555,0.5,0.3111111111111111,1
Maruti Suzuki,Swift DZire ZDI AMT,0.017195502274613028,0.8529411764705882,0.038,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,0.362753036437247,0.2953020134228188,0.4373401534526854,0.5,0.3,1
