Owner,Width,Year,Seller Type,Location,Max Torque,Drivetrain,Fuel Type,Kilometer,Length,Fuel Tank Capacity,Height,Color,Seating Capacity,Engine,Price,Transmission,Model,Max Power,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Hybrid,LPG,Petrol,Petrol + CNG,Automatic,Manual,First,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
First,1790.0,2019,Individual,Ludhiana,200 Nm @ 1750 rpm,FWD,Diesel,81300,3995.0,48.0,1640.0,White,5.0,1248 cc,825000,Manual,Vitara Brezza VDi,89 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2019,Individual,Mumbai,200 Nm @ 1750 rpm,FWD,Diesel,46000,3995.0,48.0,1640.0,White,5.0,1248 cc,894999,Automatic,Vitara Brezza VDi AGS,89 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2019,Individual,Mumbai,200 Nm @ 1750 rpm,FWD,Diesel,58000,3995.0,48.0,1640.0,White,5.0,1248 cc,975000,Manual,Vitara Brezza VDi (O) [2016-2018],89 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2019,Individual,Mumbai,200 Nm @ 1750 rpm,FWD,Diesel,74179,3995.0,48.0,1640.0,Silver,5.0,1248 cc,1011000,Automatic,Vitara Brezza ZDi Plus AGS,89 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2020,Individual,Ahmedabad,250 Nm @ 1500 rpm,FWD,Diesel,7000,4300.0,50.0,1635.0,White,5.0,1493 cc,1650000,Manual,Creta SX 1.5 Diesel [2020-2022],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2020,Individual,Dehradun,250 Nm @ 1500 rpm,FWD,Diesel,35000,4300.0,50.0,1635.0,White,5.0,1493 cc,1725000,Manual,Creta SX (O) 1.5 Diesel [2020-2022],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2020,Individual,Kolkata,172 Nm @ 1500 rpm,FWD,Petrol,15000,3995.0,45.0,1647.0,Gold,5.0,998 cc,1055000,Automatic,Sonet GTX Plus 1.0 DCT [2020-2021],118 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2020,Individual,Mumbai,242 Nm @ 1500 rpm,FWD,Petrol,18000,4300.0,50.0,1635.0,Black,5.0,1353 cc,1875000,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],138 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2020,Individual,Mumbai,250 Nm @ 1500 rpm,FWD,Diesel,19700,4300.0,50.0,1635.0,Maroon,5.0,1493 cc,1598000,Manual,Creta SX 1.5 Diesel [2020-2022],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Bangalore,138 Nm @ 4400 rpm,FWD,Petrol,48000,3995.0,48.0,1640.0,White,5.0,1462 cc,925000,Manual,Vitara Brezza VXi,103 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Bangalore,172 Nm @ 1500 rpm,FWD,Petrol,20000,3995.0,45.0,1647.0,Maroon,5.0,998 cc,1325000,Manual,Sonet GTX Plus 1.0 iMT [2020-2021],118 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Delhi,242 Nm @ 1500 rpm,FWD,Petrol,45000,4300.0,50.0,1635.0,White,5.0,1353 cc,1825000,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],138 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Karnal,250 Nm @ 1500 rpm,FWD,Diesel,20000,4500.0,50.0,1675.0,White,7.0,1493 cc,1848999,Manual,Alcazar Prestige 7 STR 1.5 Diesel,113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
First,1790.0,2021,Individual,Mumbai,138 Nm @ 4400 rpm,FWD,Petrol,17283,3995.0,48.0,1640.0,White,5.0,1462 cc,849000,Manual,Vitara Brezza VXi,103 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Mumbai,138 Nm @ 4400 rpm,FWD,Petrol,24000,3995.0,48.0,1640.0,Silver,5.0,1462 cc,1044999,Manual,Vitara Brezza ZXi Plus,103 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Mumbai,191 Nm @ 4500 rpm,FWD,Petrol,24000,4500.0,50.0,1675.0,Grey,6.0,1999 cc,2140000,Automatic,Alcazar Signature (O) 6 STR 2.0 Petrol AT,157 bhp @ 6500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
First,1790.0,2021,Individual,Mumbai,250 Nm @ 1500 rpm,FWD,Diesel,13000,3995.0,45.0,1647.0,Red,5.0,1493 cc,1485000,Automatic,Sonet GTX Plus 1.5 AT [2020-2021],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Mumbai,250 Nm @ 1500 rpm,FWD,Diesel,22000,3995.0,45.0,1647.0,Red,5.0,1493 cc,1499000,Automatic,Sonet GTX Plus 1.5 AT [2020-2021],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Varanasi,138 Nm @ 4400 rpm,FWD,Petrol,1910,3995.0,48.0,1640.0,White,5.0,1462 cc,1050000,Automatic,Urban Cruiser Premium Grade AT,103 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Toyota,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2021,Individual,Zirakpur,250 Nm @ 1500 rpm,FWD,Diesel,26000,4500.0,50.0,1675.0,White,7.0,1493 cc,1750000,Manual,Alcazar Platinum 7 STR 1.5 Diesel,113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
First,1790.0,2022,Individual,Delhi,242 Nm @ 1500 rpm,FWD,Petrol,1300,4300.0,50.0,1635.0,Black,5.0,1353 cc,1911000,Automatic,Creta SX 1.4 Turbo 7 DCT,138 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2022,Individual,Delhi,242 Nm @ 1500 rpm,FWD,Petrol,18000,4300.0,50.0,1635.0,Black,5.0,1353 cc,1875000,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],138 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2022,Individual,Delhi,242 Nm @ 1500 rpm,FWD,Petrol,23000,4300.0,50.0,1635.0,White,5.0,1353 cc,1750000,Automatic,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],138 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2022,Individual,Gurgaon,250 Nm @ 1500 rpm,FWD,Diesel,27800,4300.0,50.0,1635.0,White,5.0,1493 cc,1625000,Manual,Creta SX (O) 1.5 Diesel [2020-2022],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2022,Individual,Hyderabad,250 Nm @ 1500 rpm,FWD,Diesel,8000,4500.0,50.0,1675.0,White,7.0,1493 cc,2400000,Automatic,Alcazar Signature (O) 7 Seater 1.5 Diesel AT,113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
First,1790.0,2022,Individual,Kolkata,144 Nm @ 4500 rpm,FWD,Petrol,2670,4300.0,50.0,1635.0,White,5.0,1497 cc,1748999,Automatic,Creta SX (O) 1.5 Petrol CVT [2020-2022],113 bhp @ 6300 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2022,Individual,Kolkata,172 Nm @ 1500 rpm,FWD,Petrol,6200,3995.0,45.0,1647.0,Red,5.0,998 cc,1195000,Manual,Sonet GTX Plus 1.0 iMT [2020-2021],118 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2022,Individual,Mumbai,144 Nm @ 4500 rpm,FWD,Petrol,9355,4300.0,50.0,1635.0,White,5.0,1497 cc,1925000,Automatic,Creta SX 1.5 Petrol CVT [2020-2022],113 bhp @ 6300 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1790.0,2022,Individual,Raipur,250 Nm @ 1500 rpm,FWD,Diesel,9000,4300.0,50.0,1635.0,Black,5.0,1493 cc,1700000,Manual,Creta SX 1.5 Diesel [2020-2022],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1790.0,2022,Individual,Surat,250 Nm @ 1500 rpm,FWD,Diesel,5800,4300.0,50.0,1635.0,White,5.0,1493 cc,1989999,Automatic,Creta SX (O) 1.5 Diesel Automatic,113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1795.0,2019,Individual,Hyderabad,240 Nm @ 1600 rpm,RWD,Diesel,88000,3995.0,60.0,1817.0,White,7.0,1493 cc,944999,Manual,TUV300 T10,100 bhp @ 3750 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mahindra,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
First,1796.0,2014,Individual,Agra,320 Nm @ 1750 rpm,FWD,Diesel,85900,4456.0,50.0,1416.0,Brown,5.0,1968 cc,1390000,Automatic,A3 35 TDI Premium Plus,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2014,Individual,Mumbai,320 Nm @ 1750 rpm,FWD,Diesel,55000,4456.0,50.0,1416.0,White,5.0,1968 cc,1650000,Automatic,A3 35 TDI Premium + Sunroof,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2014,Individual,Pune,320 Nm @ 1750 rpm,FWD,Diesel,76529,4456.0,50.0,1416.0,Blue,5.0,1968 cc,1800000,Automatic,A3 35 TDI Premium,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2015,Individual,Delhi,320 Nm @ 1750 rpm,FWD,Diesel,60000,4456.0,50.0,1416.0,Black,5.0,1968 cc,1350000,Automatic,A3 35 TDI Premium + Sunroof,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2016,Individual,Delhi,320 Nm @ 1750 rpm,FWD,Diesel,32000,4456.0,50.0,1416.0,Red,5.0,1968 cc,1525000,Automatic,A3 35 TDI Technology + Sunroof,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2016,Individual,Goa,320 Nm @ 1750 rpm,FWD,Diesel,40500,4456.0,50.0,1416.0,White,5.0,1968 cc,2250000,Automatic,A3 35 TDI Technology + Sunroof,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2016,Individual,Mumbai,320 Nm @ 1750 rpm,FWD,Diesel,40500,4456.0,50.0,1416.0,White,5.0,1968 cc,2225000,Automatic,A3 35 TDI Premium Plus + Sunroof,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2017,Individual,Chennai,320 Nm @ 1750 rpm,FWD,Diesel,64000,4456.0,50.0,1416.0,Blue,5.0,1968 cc,2600000,Automatic,A3 35 TDI Premium,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2017,Individual,Delhi,250 Nm @ 1250 rpm,FWD,Petrol,48000,4456.0,50.0,1416.0,White,5.0,1798 cc,1760000,Automatic,A3 40 TFSI Premium,178 bhp @ 5100 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2018,Corporate,Lucknow,250 Nm @ 1500 rpm,FWD,Petrol,15600,4456.0,50.0,1416.0,White,5.0,1395 cc,2089999,Automatic,A3 35 TFSI Premium Plus,148 bhp @ 5000 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2018,Individual,Bangalore,320 Nm @ 1750 rpm,FWD,Diesel,17300,4456.0,50.0,1416.0,Red,5.0,1968 cc,2950000,Automatic,A3 35 TDI Premium Plus + Sunroof,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2018,Individual,Delhi,250 Nm @ 1500 rpm,FWD,Petrol,77590,4456.0,50.0,1416.0,Blue,5.0,1395 cc,2180000,Automatic,A3 35 TFSI Premium Plus,148 bhp @ 5000 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2018,Individual,Pune,250 Nm @ 150 rpm,FWD,Petrol,43290,4456.0,50.0,1416.0,Blue,5.0,1798 cc,2450000,Automatic,A3 40 TFSI Premium Plus + sunroof,178 bhp @ 5100 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2019,Individual,Goa,320 Nm @ 1750 rpm,FWD,Diesel,15530,4456.0,50.0,1416.0,White,5.0,1968 cc,2900000,Automatic,A3 35 TDI Premium + Sunroof,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2019,Individual,Mumbai,320 Nm @ 1750 rpm,FWD,Diesel,15529,4456.0,50.0,1416.0,White,5.0,1968 cc,2900000,Automatic,A3 35 TDI Premium,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2020,Individual,Bangalore,320 Nm @ 1750 rpm,FWD,Diesel,40910,4456.0,50.0,1416.0,White,5.0,1968 cc,3050000,Automatic,A3 35 TDI Technology + Sunroof,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2020,Individual,Pune,320 Nm @ 1750 rpm,FWD,Diesel,11000,4456.0,50.0,1416.0,White,5.0,1968 cc,2950000,Automatic,A3 35 TDI Premium,141 bhp @ 3500 rpm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2021,Individual,Chennai,250 Nm @ 1620 rpm,FWD,Petrol,9000,4549.0,43.0,1446.0,Blue,5.0,1332 cc,4100000,Automatic,A-Class Sedan 200,161 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1796.0,2021,Individual,Delhi,250 Nm @ 1620 rpm,FWD,Petrol,6000,4549.0,43.0,1446.0,White,5.0,1332 cc,4150000,Automatic,A-Class Sedan 200,161 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mercedes-Benz,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1800.0,2017,Individual,Mumbai,192 Nm @ 4000 rpm,FWD,Petrol,24000,4620.0,50.0,1465.0,White,5.0,1999 cc,1175000,Automatic,Elantra SX (O) 2.0 AT,150 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1800.0,2019,Individual,Bangalore,242 Nm @ 1500 rpm,FWD,Petrol,17000,4315.0,50.0,1645.0,White,5.0,1353 cc,1550000,Manual,Seltos GTX Plus 1.4 [2020-2021],138 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1800.0,2019,Individual,Chennai,242 Nm @ 1500 rpm,FWD,Petrol,57600,4315.0,50.0,1645.0,White,5.0,1353 cc,1490000,Automatic,Seltos GTX Plus AT 1.4 [2019-2020],138 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1800.0,2019,Individual,Lucknow,250 Nm @ 1500 rpm,FWD,Diesel,55000,4315.0,50.0,1645.0,Silver,5.0,1493 cc,1575000,Manual,Seltos HTX Plus 1.5 Diesel [2020-2021],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1800.0,2020,Corporate,Hyderabad,400 Nm @ 1750 rpm,FWD,Diesel,12136,4526.0,50.0,1420.0,Blue,5.0,1995 cc,4100000,Automatic,2 Series Gran Coupe 220d M Sport [2020-2021],188 bhp @ 4000 rpm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1800.0,2020,Individual,Ahmedabad,144 Nm @ 4500 rpm,FWD,Petrol,42000,4315.0,50.0,1645.0,Black,5.0,1497 cc,1275000,Manual,Seltos HTX 1.5 [2020-2021],113 bhp @ 6300 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1800.0,2020,Individual,Ahmedabad,250 Nm @ 1500 rpm,FWD,Diesel,63000,4315.0,50.0,1645.0,White,5.0,1493 cc,1575000,Automatic,Seltos HTK Plus AT 1.5 Diesel [2020-2021],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1800.0,2020,Individual,Bangalore,242 Nm @ 1500 rpm,FWD,Petrol,7000,4315.0,50.0,1645.0,Black,5.0,1353 cc,1850000,Automatic,Seltos GTX Plus 1.4 DCT,138 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1800.0,2020,Individual,Jaipur,250 Nm @ 1500 rpm,FWD,Diesel,27000,4315.0,50.0,1645.0,Silver,5.0,1493 cc,1300000,Manual,Seltos HTK 1.5 Diesel [2020-2021],113 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1800.0,2020,Individual,Mumbai,250 Nm @ 1500 rpm,FWD,Diesel,33828,4315.0,50.0,1645.0,White,5.0,1493 cc,1835000,Automatic,Seltos GTX Plus AT 1.5 Diesel [2019-2020],114 bhp @ 4000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kia,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
