Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,dummy_cat
Maruti Suzuki,Swift VXi [2014-2017],-0.4940454406683924,0.410038443188757,-0.22422234960815335,Petrol,Manual,Patna,Grey,Second,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.9894714706768357,-0.555071444614666,-0.4381248464680779,-0.3657576199571435,-0.673824855158103,1
Jaguar,XJ 3.0 V6 Portfolio,0.899514438248619,-0.5460943347487199,-0.24123706889909446,Diesel,Automatic,Delhi,Black,First,Individual,2993 cc,271 bhp @ 4000 rpm,600 Nm @ 2000 rpm,RWD,2.225355482152052,0.9985060249502951,-0.9805058506355068,-0.3657576199571435,2.0300894785191095,1
Hyundai,Creta 1.6 SX,-0.35798781935400964,-0.227383408769561,0.32024866770196214,Diesel,Manual,Ahmedabad,Red,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.30486283047360535,-0.3657576199571435,0.513259486456283,1
Maruti Suzuki,Ertiga VDI SHVS,-0.30851273299005627,-0.227383408769561,-0.24123706889909446,Diesel,Manual,Hyderabad,Blue,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.03321955711323846,-0.555071444614666,0.7135060527915312,2.113192759065235,-0.4759774648890387,1
Maruti Suzuki,Baleno Delta 1.3,-0.4713691704493286,-0.227383408769561,0.15010147479255104,Diesel,Manual,Ludhiana,Blue,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-0.656982235184547,-0.17429265305462646,-0.6610211495505829,-0.3657576199571435,-1.0035705056065436,1
Ford,Endeavour Sport 2.0 4x4 AT,0.899514438248619,1.366171221126234,-0.2057443644581913,Diesel,Automatic,Pune,White,Second,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,AWD,1.4250882877602677,0.7700387500142715,1.8428473217428898,2.113192759065235,1.8322420882500454,1
BMW,3-Series 320d Luxury Line,-0.1332865962741957,-1.183516186707038,0.20114563266537436,Diesel,Automatic,Kolkata,Black,Second,Individual,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,0.8059704009815232,0.32833535180462564,-1.188542400179178,-0.3657576199571435,0.3154120961872187,1
Skoda,Kushaq Style 1.0L TSI AT,-0.038458557176292554,1.366171221126234,-0.7703948388473629,Petrol,Automatic,Pune,Silver,First,Individual,999 cc,114 bhp @ 5000 rpm,178 Nm @ 1750 rpm,FWD,-0.1295855168174684,-0.06005901558661461,0.17112504862410238,-0.3657576199571435,-0.1462318144405981,1
Kia,Sonet GTX Plus 1.5 AT [2020-2021],-0.09040783076905688,1.366171221126234,-0.5304872968450933,Diesel,Automatic,Mumbai,Red,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,-0.656982235184547,0.16840825934940906,0.4311707355536915,-0.3657576199571435,-0.4759774648890387,1
Volkswagen,Tiguan Highline TDI,0.13676716724374582,0.410038443188757,0.3372633869929032,Diesel,Automatic,Coimbatore,White,Second,Individual,1968 cc,141 bhp @ 4000 rpm,340 Nm @ 1750 rpm,AWD,0.46889510706865123,0.5415714750782478,0.6169176547891123,-0.3657576199571435,1.2386999174428523,1
Skoda,Octavia 1.8 TSI Style Plus AT [2017],-0.17245469937985133,-0.227383408769561,0.030998439755963277,Petrol,Automatic,Hyderabad,Grey,Second,Individual,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,FWD,0.8908124817623141,0.35118207929822803,-0.8393381920165869,-0.3657576199571435,-0.1462318144405981,1
Skoda,Superb L&K TDI AT,0.6104950669110967,0.728749369167916,-0.787409558138304,Diesel,Automatic,Delhi,Grey,First,Individual,1968 cc,174 bhp @ 3600 rpm,350 Nm @ 1500 rpm,FWD,1.3287810609280186,0.7319608708582674,-0.787329054630669,-0.3657576199571435,0.9089542669944117,1
Maruti Suzuki,Swift LXi,-0.5229061482199281,0.09132751720959799,0.20114563266537436,Petrol,Manual,Kanpur,Grey,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.9894714706768357,-0.555071444614666,-0.4381248464680779,-0.3657576199571435,-0.673824855158103,1
Honda,Mobilio RS Diesel,-0.430139588232849,-0.5460943347487199,-0.08810459528062448,Diesel,Manual,Mumbai,White,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,0.23959218603948662,-0.6464583545890754,0.10425615769935087,2.113192759065235,-0.673824855158103,1
Maruti Suzuki,Alto 800 Lxi,-0.5929964379879434,0.410038443188757,-0.08810459528062448,Petrol,Manual,Kanpur,Silver,Second,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,-2.0327997613595348,-2.1162644900108276,-0.8467680687860037,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Wagon R LXI ABS,-0.5332135437740481,0.410038443188757,-0.5985461740088577,Petrol,Manual,Delhi,Grey,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,-1.5650218024600389,-2.0781866108548237,0.8249542043327837,-0.3657576199571435,-1.13546876578592,1
Rolls-Royce,Ghost Extended Wheelbase,7.537477175101838,-1.820938038665356,-0.44541370039038775,Petrol,Automatic,Delhi,Blue,Third,Individual,6592 cc,570 bhp @ 5250 rpm,780 Nm @ 1500 rpm,RWD,2.952245741814504,1.3716692406791338,-0.2895273110797413,-0.3657576199571435,1.9971149134742656,1
Mercedes-Benz,C-Class 220 BlueEfficiency,-0.19306949048809113,-1.502227112686197,0.4223369834476088,Diesel,Automatic,Mohali,White,First,Individual,2143 cc,170 bhp @ 4200 rpm,400 Nm @ 2800 rpm,RWD,0.7211283202007323,0.01609674272539328,-1.054804618329675,-0.3657576199571435,0.9089542669944117,1
Hyundai,Santa Fe 2WD AT [2014-2017],-0.22399167715045085,-0.864805260727879,0.5914292637609815,Diesel,Automatic,Bangalore,White,Second,Individual,2199 cc,194 bhp @ 3800 rpm,437 Nm @ 1800 rpm,AWD,0.936673065968147,0.85381008415748,0.7506554366386153,2.113192759065235,0.7770560068150355,1
Hyundai,Santro Sportz CNG [2018-2020],-0.4837380451142725,0.728749369167916,-0.17317819173533003,CNG,Manual,Mumbai,Silver,First,Individual,1086 cc,58 bhp @ 5500 rpm,84 Nm @ 4500 rpm,FWD,-1.5397984811468308,-0.9358502361747054,-0.21522854338557296,-0.3657576199571435,0.513259486456283,1
Mercedes-Benz,C-Class 220 CDI Elegance AT,-0.5043528362225123,-2.777070816602833,0.7149901552517959,Diesel,Automatic,Mumbai,Grey,First,Corporate,2148 cc,170@3700,410@2000,RWD,0.6867328820463576,0.01609674272539328,-1.054804618329675,-0.3657576199571435,0.9089542669944117,1
Maruti Suzuki,Swift DZire VXI,-0.5022913571116883,-0.227383408769561,-0.46242841968132886,Petrol,Manual,Delhi,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.2523779272326571,-0.3657576199571435,-0.673824855158103,1
Maruti Suzuki,Celerio VXi AMT,-0.5476438975498159,-0.5460943347487199,0.2862192291200799,Petrol,Automatic,Ahmedabad,White,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.5627287732497472,-1.2785511485787409,-0.21522854338557296,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Wagon R LXi 1.0 CNG [2019-2020],-0.4713691704493286,0.728749369167916,-0.37735482322662334,CNG,Manual,Delhi,Grey,First,Individual,998 cc,58 bhp @ 5500 rpm,78 Nm @ 3500 rpm,FWD,-1.4366121666837068,-1.1262396319547252,0.6392072850973628,-0.3657576199571435,0.513259486456283,1
Hyundai,i10 Magna 1.2 Kappa2,-0.6053653126528874,-1.502227112686197,0.023443904390785426,Petrol,Manual,Lucknow,White,First,Individual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,FWD,-1.597124211404122,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,DZire VXi,-0.426016630011201,0.728749369167916,0.3542781062838443,Petrol,Manual,Pune,Blue,First,Individual,1197 cc,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,FWD,-0.656982235184547,-0.2504484113666343,-0.5495729980093305,-0.3657576199571435,-1.0035705056065436,1
Renault,Kwid RXT [2015-2019],-0.5765046051013516,-0.227383408769561,0.18413091337443324,Petrol,Manual,Mohali,Silver,First,Individual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,FWD,-1.3815794656367073,-1.4384782410339574,-0.8244784384777533,-0.3657576199571435,-1.5971126764137367,1
Maruti Suzuki,S-Cross Delta 1.6,-0.45281585845191274,-0.227383408769561,0.5414400184841965,Diesel,Manual,Karnal,White,Second,Individual,1598 cc,118 bhp @ 3750 rpm,320 Nm @ 1750 rpm,FWD,0.04239167395440504,-0.021981136430610667,0.007667759696932043,-0.3657576199571435,-0.27813007461997435,1
Maruti Suzuki,Swift VXi [2014-2017],-0.46106177489520866,0.410038443188757,0.01398372046502217,Petrol,Manual,Mohali,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.9894714706768357,-0.555071444614666,-0.4381248464680779,-0.3657576199571435,-0.673824855158103,1
Jeep,Compass Longitude (O) 1.4 Petrol AT [2019-2020],0.01307842059430697,0.728749369167916,0.0650278783378455,Petrol,Automatic,Hyderabad,Silver,First,Individual,1368 cc,160 bhp @ 5500 rpm,250 Nm @ 2500 rpm,FWD,0.2602294489321114,0.3816443826230312,0.3791615981677737,-0.3657576199571435,0.513259486456283,1
Land Rover,Discovery Sport SE,1.332425051521655,0.410038443188757,-0.2582517881900356,Diesel,Automatic,Thane,White,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,0.7303004370418988,3.085173802699311,0.7506554366386153,2.113192759065235,0.8430051369047236,1
Hyundai,Creta 1.6 SX Plus AT,-0.28995900869681823,-0.5460943347487199,0.26182012165687035,Diesel,Automatic,Ahmedabad,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.30486283047360535,-0.3657576199571435,0.513259486456283,1
Toyota,Corolla Altis 1.8 G,-0.5476438975498159,-2.458359890623674,0.2555076607999312,Petrol,Manual,Ahmedabad,White,First,Individual,1794 cc,132@6000,170@4200,FWD,0.5927186844244001,-0.06005901558661461,-0.8096186849389196,-0.3657576199571435,0.18351383600784246,1
Maruti Suzuki,Ciaz Delta 1.4 MT,-0.39715592245966524,0.09132751720959799,0.0650278783378455,Petrol,Manual,Delhi,White,First,Individual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,0.4780672239098178,-0.2885262905226383,-0.7724693010918354,-0.3657576199571435,-0.6078757250684149,1
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],0.044000607256666685,1.366171221126234,-0.1391487531534478,Petrol,Automatic,Delhi,White,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD,0.04239167395440504,0.16840825934940906,0.3420122143206895,-0.3657576199571435,-0.1462318144405981,1
Maruti Suzuki,Celerio VXi AMT,-0.5369242061735312,-0.864805260727879,0.118045743648418,Petrol,Automatic,Bangalore,Grey,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.5627287732497472,-1.2785511485787409,-0.21522854338557296,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Swift DZire ZDi BS-IV,-0.5744431259905276,-2.1396489646445147,0.4938328339081433,Diesel,Manual,Jalandhar,White,Second,Individual,1248 cc,75@4000,190@2000,FWD,-0.2786324154864254,-0.5931493237706699,-0.4381248464680779,-0.3657576199571435,-0.6078757250684149,1
Maruti Suzuki,Wagon R LXi Minor,-0.6185587789621608,-2.777070816602833,-0.037060437407801156,Petrol,Manual,Coimbatore,Gold,Second,Individual,1061 cc,67@6200,84@3500,FWD,-1.746171110073079,-2.2304981274788394,0.7506554366386153,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Ciaz VDi (O) SHVS,-0.4404469837869689,0.09132751720959799,0.5584547377751377,Diesel,Manual,Lucknow,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.4780672239098178,-0.2885262905226383,-0.7724693010918354,-0.3657576199571435,-0.6078757250684149,1
Honda,WR-V S MT Diesel,-0.3827255686838974,0.410038443188757,-0.20720763031721223,Diesel,Manual,Raipur,Silver,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,-0.6478101183433804,-0.25806398719783513,0.08939640416051721,-0.3657576199571435,-0.8057231153374792,1
Honda,City SV Diesel,-0.4857995242250965,-0.5460943347487199,0.38830754486572655,Diesel,Manual,Agra,Red,First,Individual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,0.3634157633952355,-0.555071444614666,-0.6981705333976671,-0.3657576199571435,-0.8057231153374792,1
Maruti Suzuki,Swift VDi,-0.5538283348822878,-1.820938038665356,1.1369551936671354,Diesel,Manual,Hyderabad,Silver,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-0.9894714706768357,-0.555071444614666,-0.4381248464680779,-0.3657576199571435,-0.673824855158103,1
BMW,X1 sDrive20i xLine,0.9366210622434505,1.366171221126234,-0.6921271301090338,Petrol,Automatic,Delhi,White,First,Individual,1998 cc,189 bhp @ 5000 rpm,280 Nm @ 1350 rpm,FWD,0.379466967867277,0.4044911101166335,0.06710677385226671,-0.3657576199571435,-0.08028268435091,1
Porsche,718 Boxster,3.7855851934021922,0.410038443188757,-0.7976183897128687,Petrol,Automatic,Hyderabad,Grey,First,Corporate,1988 cc,295 bhp @ 6500 rpm,380 Nm @ 2150 rpm,RWD,0.2235409815674451,0.25217959349261776,-2.2881641620528694,-4.084183188490711,0.11756470591815435,1
Maruti Suzuki,Swift DZire VXi,-0.6074267917637113,-2.458359890623674,1.0348668779214887,Petrol,Manual,Mumbai,Gold,First,Individual,1298 cc,87@6000,113@4500,FWD,-0.2786324154864254,-0.5931493237706699,-0.4381248464680779,-0.3657576199571435,-0.6078757250684149,1
Maruti Suzuki,Celerio LXi,-0.6012423544312394,-0.5460943347487199,-0.46477645094347875,Petrol,Manual,Kolkata,Blue,First,Individual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,-1.5627287732497472,-1.2785511485787409,-0.21522854338557296,-0.3657576199571435,-1.13546876578592,1
Ford,Figo Duratorq Diesel Titanium 1.4,-0.6094882708745353,-2.1396489646445147,0.32024866770196214,Diesel,Manual,Hyderabad,White,First,Individual,1399 cc,69@4000,160@2000,FWD,-1.1155880772428763,-0.6693050820826778,-1.2034021537180117,-0.3657576199571435,-0.4759774648890387,1
Hyundai,Creta 1.6 SX Plus Special Edition,-0.3786026104622494,-0.5460943347487199,0.6265136149389021,Diesel,Manual,Lucknow,Silver,First,Individual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.30486283047360535,-0.3657576199571435,0.513259486456283,1
Honda,City V,-0.40127888068131323,-0.227383408769561,-0.2582517881900356,Petrol,Manual,Gurgaon,Silver,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.3634157633952355,-0.555071444614666,-0.6981705333976671,-0.3657576199571435,-0.8057231153374792,1
Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],2.338426857603758,1.366171221126234,-0.78570808620921,Diesel,Automatic,Mumbai,Grey,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,1.791972961406931,0.7014985675334643,-0.705600410167084,-0.3657576199571435,1.8322420882500454,1
Honda,Amaze 1.2 S MT Petrol [2018-2020],-0.430139588232849,0.728749369167916,0.35831059475579735,Petrol,Manual,Nashik,White,First,Individual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.6535912727811661,-0.3657576199571435,-1.13546876578592,1
BMW,X1 sDrive20d xLine,0.3841446605426236,0.410038443188757,-0.0030309988259189387,Diesel,Automatic,Delhi,Blue,Second,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,0.3955181723393186,2.1027645204744094,-0.32667669492682544,-0.3657576199571435,0.7111068767253473,1
Maruti Suzuki,Alto 800 Lxi,-0.5682586886580557,-0.227383408769561,-0.014890258171704892,Petrol,Manual,Bhopal,Grey,First,Commercial Registration,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,-2.0327997613595348,-2.1162644900108276,-0.8467680687860037,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Baleno Alpha 1.2,-0.45281585845191274,0.728749369167916,-0.1841356709586961,Petrol,Manual,Varanasi,Red,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.17429265305462646,-0.6610211495505829,-0.3657576199571435,-1.0035705056065436,1
Maruti Suzuki,SX4 ZDI,-0.5859874090111419,-1.183516186707038,0.5244252991932554,Diesel,Manual,Delhi,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.4780672239098178,-0.2504484113666343,-0.21522854338557296,-0.3657576199571435,-0.1462318144405981,1
Toyota,Etios Liva GD,-0.5022913571116883,-0.227383408769561,1.0348668779214887,Diesel,Manual,Ambala Cantt,Grey,First,Individual,1364 cc,67 bhp @ 3800 rpm,170 Nm @ 1800 rpm,FWD,-1.1614486614487092,-0.555071444614666,-0.5867223818564146,-0.3657576199571435,-0.4759774648890387,1
Hyundai,Verna SX Plus 1.6 VTVT AT,-0.23471136852673555,0.728749369167916,-0.4472172606352275,Petrol,Automatic,Hyderabad,Black,First,Individual,1591 cc,121 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD,0.3634157633952355,-0.2961418663538391,-0.8467680687860037,-0.3657576199571435,-0.4759774648890387,1
Mercedes-Benz,C-Class C 220 CDI Avantgarde,0.3841446605426236,0.09132751720959799,0.2862192291200799,Diesel,Automatic,Pune,Brown,Second,Individual,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,RWD,0.9275009491269804,0.3207197759734248,-1.0919540021767593,-0.3657576199571435,0.9089542669944117,1
Toyota,Fortuner 3.0 4x2 MT,-0.14153251271749162,-1.502227112686197,0.7686205504568422,Diesel,Manual,Patna,White,First,Individual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,RWD,0.9710685041225218,0.5491870509094485,1.9394357197453087,2.113192759065235,1.8322420882500454,1
Hyundai,i10 Magna,-0.6115497499853593,-2.458359890623674,0.9157638428849009,Petrol,Manual,Coimbatore,Grey,Third,Individual,1086 cc,67@5500,99@2800,FWD,-1.6429847956099548,-1.3166290277347448,-0.2895273110797413,-0.3657576199571435,-1.13546876578592,1
Toyota,Fortuner 2.8 4x2 AT [2016-2020],0.5655548222951339,0.09132751720959799,-0.020045718116860047,Diesel,Automatic,Mumbai,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,1.17744113304877,0.6634206883774604,1.827987568204056,2.113192759065235,1.8322420882500454,1
Lexus,ES 300h,1.0953549537768972,0.09132751720959799,-0.3763509547884578,Petrol,Automatic,Bangalore,Brown,First,Individual,2494 cc,202 bhp @ 5700 rpm,213 Nm @ 4500 rpm,RWD,1.4526046382837674,0.39687553428543276,-1.0325149880214246,-0.3657576199571435,0.8430051369047236,1
Maruti Suzuki,S-Cross Alpha 1.6,-0.399629697392654,0.09132751720959799,1.0348668779214887,Diesel,Manual,Faridabad,Grey,First,Individual,1598 cc,118 bhp @ 3750 rpm,320 Nm @ 1750 rpm,FWD,0.04239167395440504,-0.021981136430610667,0.007667759696932043,-0.3657576199571435,-0.27813007461997435,1
Mahindra,TUV300 T10,-0.3847870477947214,0.09132751720959799,-0.1561634724443889,Diesel,Manual,Mumbai,White,First,Individual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,RWD,-0.656982235184547,0.5111091717534446,1.8577070752817235,2.113192759065235,0.513259486456283,1
Hyundai,i20 Active 1.4 S,-0.39921740157048924,0.09132751720959799,0.32024866770196214,Diesel,Manual,Chennai,Maroon,First,Individual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,-0.656982235184547,-0.06005901558661461,-0.2523779272326571,-0.3657576199571435,-0.4759774648890387,1
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],1.002588393789818,0.728749369167916,-0.7686933669182688,Diesel,Automatic,Delhi,Blue,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,0.9275009491269804,0.3207197759734248,-1.0919540021767593,-0.3657576199571435,0.9089542669944117,1
Maruti Suzuki,Alto VXi,-0.5765046051013516,-0.864805260727879,0.01398372046502217,Petrol,Manual,Mohali,White,First,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,-1.5168681890439144,-2.2304981274788394,-0.9582162203272563,-0.3657576199571435,-1.13546876578592,1
Mercedes-Benz,GLA 200 CDI Style,0.01307842059430697,-0.5460943347487199,0.779646088557372,Diesel,Automatic,Chennai,White,Second,Individual,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,0.31067609155852766,0.2750263209862201,-0.705600410167084,-0.3657576199571435,-0.1462318144405981,1
Mahindra,TUV300 T10,-0.31882012854417613,0.728749369167916,0.5924841763570199,Diesel,Manual,Hyderabad,White,First,Individual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,RWD,-0.656982235184547,0.206486138505413,1.6942497863545531,2.113192759065235,0.513259486456283,1
Land Rover,Range Rover 3.0 V6 Diesel Vogue LWB,10.62969584133781,1.047460295147075,-0.7176492090454455,Diesel,Automatic,Hyderabad,White,Second,Individual,2993 cc,244 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,2.103824934006595,3.4431058667657486,1.8651369520511403,-1.6052328094683328,3.4809703404922483,1
Ford,Endeavour Sport 2.0 4x4 AT,0.9819736026815782,1.366171221126234,-0.5815314547179167,Diesel,Automatic,Hyderabad,White,First,Individual,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,AWD,1.4250882877602677,0.7700387500142715,1.8428473217428898,2.113192759065235,1.8322420882500454,1
MG,Hector Sharp 1.5 DCT Petrol Dual Tone,0.01307842059430697,1.366171221126234,-0.3433253846447411,Petrol,Automatic,Ahmedabad,Black,First,Individual,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,FWD,0.8564170436079395,0.5111091717534446,1.2707468104977937,-0.3657576199571435,0.513259486456283,1
Maruti Suzuki,Ertiga VDi 1.3 Diesel,-0.3740673564184367,0.410038443188757,-0.15356022039287492,Diesel,Manual,Patna,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.2602294489321114,-0.2504484113666343,0.7506554366386153,2.113192759065235,-0.4759774648890387,1
Land Rover,Discovery Sport HSE Luxury 7-Seater,2.1364019047430074,1.047460295147075,-0.3540786872366159,Diesel,Automatic,Chennai,White,First,Individual,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD,0.7303004370418988,2.2931539162544294,1.0032712467987877,2.113192759065235,0.8430051369047236,1
Hyundai,Verna 1.6 CRDI SX,-0.40952479712460915,-0.227383408769561,-0.19019291102627112,Diesel,Manual,Ludhiana,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,0.2143688647262785,-0.5169935654586619,-0.8467680687860037,-0.3657576199571435,-0.6078757250684149,1
Jaguar,XF Portfolio Diesel,1.1881215137639762,1.047460295147075,0.04801315904690439,Diesel,Automatic,Chennai,Blue,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD,1.8011450782480976,2.460696584540847,-0.9805058506355068,-0.3657576199571435,0.9089542669944117,1
Land Rover,Range Rover 3.0 V6 Diesel Vogue,7.2488700995864805,0.728749369167916,0.16711619408349215,Diesel,Automatic,Bangalore,Black,First,Individual,2993 cc,244 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,1.6452190919482657,3.4431058667657486,1.827987568204056,-0.3657576199571435,3.4809703404922483,1
Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],-0.4404469837869689,0.09132751720959799,-0.06390966444890622,Petrol,Automatic,Pune,Silver,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-1.1843789535516256,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
MG,Hector Plus Smart 1.5 DCT Petrol,0.08523018947314631,1.366171221126234,-0.5815314547179167,Petrol,Automatic,Mumbai,Silver,First,Corporate,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,FWD,1.0054639422768965,0.5111091717534446,1.2707468104977937,0.8737175695540458,0.513259486456283,1
Honda,City SV CVT,-0.46518473311685665,-0.5460943347487199,0.37568262315184825,Petrol,Automatic,Mumbai,White,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.3634157633952355,-0.555071444614666,-0.6981705333976671,-0.3657576199571435,-0.8057231153374792,1
Hyundai,Santro Sportz CNG [2018-2020],-0.5043528362225123,0.728749369167916,-0.1221340338625067,CNG,Manual,Agra,Silver,First,Individual,1086 cc,58 bhp @ 5500 rpm,84 Nm @ 4500 rpm,FWD,-1.5397984811468308,-0.9358502361747054,-0.21522854338557296,-0.3657576199571435,0.513259486456283,1
Maruti Suzuki,Baleno Zeta 1.3,-0.42189367178955306,-0.227383408769561,0.26786034700515443,Diesel,Manual,Hyderabad,Red,First,Individual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-0.656982235184547,-0.17429265305462646,-0.6610211495505829,-0.3657576199571435,-1.0035705056065436,1
Hyundai,Verna 1.6 CRDI SX,-0.37901490628441425,0.410038443188757,0.4529634781713028,Diesel,Manual,Karnal,Grey,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,0.2143688647262785,-0.5169935654586619,-0.8467680687860037,-0.3657576199571435,-0.6078757250684149,1
Volkswagen,Polo Highline1.2L (P),-0.5744431259905276,-1.183516186707038,-0.0030309988259189387,Petrol,Manual,Meerut,Red,Second,Individual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,FWD,-0.7143079654418382,-0.6540739304202762,-1.0102253577131741,-0.3657576199571435,-0.4759774648890387,1
Mahindra,Scorpio S5 2WD 7 STR,-0.21780723981797892,0.410038443188757,0.09905731691972772,Diesel,Manual,Patna,White,First,Individual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,RWD,0.40010423075990187,0.39687553428543276,3.016767851310749,2.113192759065235,0.513259486456283,1
