Max Power,Location,Price,Drivetrain,Year,Seating Capacity,Owner,Fuel Tank Capacity,Transmission,Model,Height,Max Torque,Fuel Type,Color,Kilometer,Engine,Width,Length,Seller Type,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Hybrid,LPG,Petrol,Petrol + CNG,Automatic,Manual,First,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
188 bhp @ 3800 rpm,Delhi,0.12663443106062774,AWD,0.9411764705882353,0.5,Second,0.6111111111111112,Automatic,Q5 40 TDI Premium Plus,0.5703324808184144,400 Nm @ 1750 rpm,Diesel,White,0.009,1968 cc,0.5610738255033557,0.6331983805668017,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Bangalore,0.037938828645818434,RWD,0.7352941176470589,0.5,Second,0.4666666666666667,Automatic,3-Series 320d Luxury Line,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,White,0.051,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Chennai,0.0784240794254814,FWD,0.8823529411764706,0.5,First,0.4,Automatic,X1 sDrive20d Expedition,0.510230179028133,400 Nm @ 1750 rpm,Diesel,White,0.0125,1995 cc,0.46442953020134226,0.5425101214574899,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Coimbatore,0.07441847157449,AWD,0.8529411764705882,0.5,Second,0.4,Automatic,X1 xDrive20d M Sport,0.510230179028133,400 Nm @ 1750 rpm,Diesel,White,0.0375,1995 cc,0.46442953020134226,0.5425101214574899,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Coimbatore,0.08300191696947154,RWD,0.8823529411764706,0.5,First,0.4666666666666667,Automatic,3-Series 320d Luxury Line,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,White,0.0375,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Coimbatore,0.09587708506194387,RWD,0.8235294117647058,0.5,Second,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,White,0.019,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Coimbatore,0.12134130640038912,RWD,0.8823529411764706,0.5,First,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,White,0.030237,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.04663671997939973,RWD,0.8235294117647058,0.5,Second,0.4666666666666667,Automatic,3-Series 320d Prestige,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,Blue,0.023,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.046951417699064406,RWD,0.7941176470588235,0.5,Second,0.4666666666666667,Automatic,3-Series 320d Luxury Line,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,White,0.041,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.06008411776487082,RWD,0.7941176470588235,0.5,First,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,Silver,0.0345,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.06683642814225631,FWD,0.8529411764705882,0.5,First,0.4,Automatic,X1 sDrive20d Expedition,0.510230179028133,400 Nm @ 1750 rpm,Diesel,White,0.01106,1995 cc,0.46442953020134226,0.5425101214574899,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.07556293096048754,RWD,0.9117647058823529,0.5,First,0.4666666666666667,Automatic,3-Series 320d Prestige,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,Blue,0.00775,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.11733569854939772,RWD,0.9117647058823529,0.5,First,0.4666666666666667,Automatic,3-Series 320d Luxury Line,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,Blue,0.0145,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.1287802924093731,RWD,0.9705882352941176,0.5,First,0.4888888888888889,Automatic,3-Series 320d Luxury Edition,0.28388746803069054,400 Nm @ 1750 rpm,Diesel,White,0.012,1995 cc,0.47248322147651006,0.6518218623481782,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.13593316357185775,RWD,0.9117647058823529,0.5,First,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,Black,0.015,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Delhi,0.13593316357185775,RWD,0.9117647058823529,0.5,First,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,Black,0.0155,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Hyderabad,0.04294583845955767,RWD,0.7352941176470589,0.5,Second,0.4666666666666667,Automatic,3-Series 320d Luxury Line,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,Red,0.052132,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Hyderabad,0.07298789734199308,FWD,0.8529411764705882,0.5,First,0.4,Automatic,X1 sDrive20d Expedition,0.510230179028133,400 Nm @ 1750 rpm,Diesel,Blue,0.0205,1995 cc,0.46442953020134226,0.5425101214574899,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Hyderabad,0.11590512431690081,FWD,0.9411764705882353,0.5,First,0.3888888888888889,Automatic,2 Series Gran Coupe 220d M Sport [2020-2021],0.2647058823529412,400 Nm @ 1750 rpm,Diesel,Blue,0.006068,1995 cc,0.436241610738255,0.5777327935222673,Corporate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Hyderabad,0.1273497181768762,RWD,0.8823529411764706,0.5,First,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,Black,0.02475,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Jaipur,0.0779949071557323,RWD,0.8823529411764706,0.5,First,0.4666666666666667,Automatic,3-Series 320d Luxury Line,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,Brown,0.0340945,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Kolkata,0.038511058338817204,RWD,0.7352941176470589,0.5,Second,0.4666666666666667,Automatic,3-Series 320d Luxury Line,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,Black,0.0325,1995 cc,0.45100671140939597,0.6210526315789474,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Mumbai,0.08414637635546908,RWD,0.8529411764705882,0.5,Second,0.4666666666666667,Automatic,5-Series 520d Sport Line,0.340153452685422,400 Nm @ 1750 rpm,Diesel,White,0.022,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Mumbai,0.12420245486538296,RWD,0.9411764705882353,0.5,First,0.4666666666666667,Automatic,3-Series 320d Luxury Line,0.27621483375959077,400 Nm @ 1750 rpm,Diesel,White,0.0115,1995 cc,0.45100671140939597,0.6210526315789474,Corporate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Mumbai,0.16454464822179624,RWD,0.9411764705882353,0.5,First,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,Black,0.015,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Mumbai,0.18142542416525995,RWD,1.0,0.5,First,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,Grey,0.003,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Navi Mumbai,0.07727962003948385,RWD,0.8529411764705882,0.5,Second,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,Black,0.0259,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Pune,0.1216274212468885,FWD,0.9411764705882353,0.5,First,0.3888888888888889,Automatic,2 Series Gran Coupe 220d M Sport [2020-2021],0.2647058823529412,400 Nm @ 1750 rpm,Diesel,Blue,0.0055,1995 cc,0.436241610738255,0.5777327935222673,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4000 rpm,Pune,0.1273497181768762,RWD,0.8823529411764706,0.5,First,0.5555555555555556,Automatic,5-Series 520d Luxury Line [2017-2019],0.340153452685422,400 Nm @ 1750 rpm,Diesel,Grey,0.0115,1995 cc,0.5275167785234899,0.7437246963562752,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4200 rpm,Ahmedabad,0.08300191696947154,AWD,0.9411764705882353,0.5,First,0.4444444444444444,Automatic,Q2 Premium Plus I 40 TFSI quattro,0.42838874680306904,320 Nm @ 1500 rpm,Petrol,White,0.00535,1984 cc,0.4429530201342282,0.49352226720647774,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4200 rpm,Bangalore,0.07868158278733084,FWD,0.8529411764705882,0.5,First,0.43333333333333335,Automatic,A4 35 TDI Technology,0.27365728900255754,400 Nm @ 1750 rpm,Diesel,White,0.0362,1968 cc,0.49261744966442955,0.6587044534412956,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4200 rpm,Chandigarh,0.09587708506194387,FWD,0.9117647058823529,0.5,First,0.43333333333333335,Automatic,A4 35 TDI Premium Plus,0.27365728900255754,400 Nm @ 1750 rpm,Diesel,White,0.024,1968 cc,0.49261744966442955,0.6587044534412956,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4200 rpm,Delhi,0.11733569854939772,FWD,1.0,0.5,First,0.43333333333333335,Automatic,A4 Premium Plus 40 TFSI,0.2813299232736573,320 Nm @ 1450 rpm,Petrol,White,0.011,1984 cc,0.4993288590604027,0.6732793522267206,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4200 rpm,Delhi,0.11736431003404767,FWD,1.0,0.5,UnRegistered Car,0.43333333333333335,Automatic,A4 Premium Plus 40 TFSI,0.2813299232736573,320 Nm @ 1450 rpm,Petrol,Black,5e-07,1984 cc,0.4993288590604027,0.6732793522267206,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
188 bhp @ 4200 rpm,Delhi,0.11876627278189465,FWD,0.9705882352941176,0.5,UnRegistered Car,0.43333333333333335,Automatic,A4 Premium Plus 40 TFSI,0.2813299232736573,320 Nm @ 1450 rpm,Petrol,Black,0.0061605,1984 cc,0.4993288590604027,0.6732793522267206,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
188 bhp @ 4200 rpm,Gurgaon,0.09730765929444078,AWD,1.0,0.5,First,0.4444444444444444,Automatic,Q2 Premium 40 TFSI quattro,0.42838874680306904,320 Nm @ 1500 rpm,Petrol,Blue,0.0023,1984 cc,0.4429530201342282,0.49352226720647774,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4200 rpm,Kolkata,0.06726560041200538,FWD,0.8529411764705882,0.5,First,0.43333333333333335,Automatic,A4 35 TDI Technology,0.27365728900255754,400 Nm @ 1750 rpm,Diesel,Silver,0.0296335,1968 cc,0.49261744966442955,0.6587044534412956,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4200 rpm,Mumbai,0.09373122371319847,FWD,0.9705882352941176,0.5,First,0.5666666666666667,Automatic,Superb Sportline AT,0.3273657289002558,320 Nm @ 1450 rpm,Petrol,White,0.006546,1984 cc,0.5221476510067115,0.7165991902834008,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Skoda,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
188 bhp @ 4200 rpm,Mumbai,0.0951617979456954,AWD,0.9705882352941176,0.8333333333333334,First,0.5,Automatic,Tiguan AllSpace 2.0 TSI,0.5895140664961637,320 Nm @ 1500 rpm,Petrol,Silver,0.0125,1984 cc,0.4885906040268456,0.648582995951417,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Volkswagen,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
189 bhp @ 4400 rpm,Delhi,0.10946754027066465,FWD,0.9705882352941176,0.5,First,0.35555555555555557,Automatic,Countryman Cooper S JCW Inspired,0.4398976982097187,280 Nm @ 1350 rpm,Petrol,Green,0.006,1998 cc,0.4657718120805369,0.48582995951417,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINI,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
189 bhp @ 5000 rpm,Delhi,0.11275786100540756,FWD,0.9705882352941176,0.5,First,0.4,Automatic,X1 sDrive20i xLine,0.49232736572890023,280 Nm @ 1350 rpm,Petrol,White,0.00625,1998 cc,0.46442953020134226,0.545748987854251,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
189 bhp @ 5000 rpm,Pune,0.1330720151068639,FWD,1.0,0.5,First,0.4,Automatic,X1 sDrive20i xLine,0.49232736572890023,280 Nm @ 1350 rpm,Petrol,White,0.00656,1998 cc,0.46442953020134226,0.545748987854251,Individual,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BMW,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
190 bhp @ 3500 rpm,Chennai,0.06440445194701153,AWD,0.7352941176470589,0.5,Second,0.4666666666666667,Automatic,Evoque Dynamic SD4,0.5396419437340153,420 Nm @ 1750 rpm,Diesel,Red,0.055,2179 cc,0.8657718120805369,0.5085020242914979,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
190 bhp @ 3500 rpm,Coimbatore,0.060112729249520755,AWD,0.7058823529411765,0.5,First,0.4666666666666667,Automatic,Evoque Pure SD4,0.5396419437340153,420 Nm @ 1750 rpm,Diesel,White,0.0475,2179 cc,0.8657718120805369,0.5085020242914979,Individual,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Land Rover,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Chandigarh,0.07155732310949615,FWD,0.7941176470588235,0.5,Second,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,White,0.03475,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Delhi,0.05510571943578152,FWD,0.7941176470588235,0.5,Second,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,White,0.0305,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Delhi,0.08657835255071386,FWD,0.8529411764705882,0.5,First,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,White,0.0085,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Ghaziabad,0.10374524334067695,FWD,0.9117647058823529,0.5,First,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,Black,0.017,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Goa,0.11018282738691311,FWD,0.8823529411764706,0.5,First,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,Black,0.0244725,1968 cc,0.5355704697986577,0.7425101214574898,Corporate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Hyderabad,0.09587708506194387,FWD,0.8823529411764706,0.5,First,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,Red,0.0255,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Jaipur,0.06726560041200538,FWD,0.7941176470588235,0.5,First,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,Blue,0.05,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Mumbai,0.06798088752825385,FWD,0.8235294117647058,0.5,First,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,White,0.03,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Nashik,0.06726560041200538,FWD,0.8529411764705882,0.5,Second,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,Blue,0.040901,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
190 bhp @ 3800 rpm,Pune,0.12308660696403537,FWD,0.8823529411764706,0.5,First,0.6666666666666666,Automatic,A6 35 TDI Matrix,0.309462915601023,400 Nm @ 1750 rpm,Diesel,White,0.018,1968 cc,0.5355704697986577,0.7425101214574898,Individual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
